,uptime,temperature,humidity,aqi,winp,wind,weather,rtu2
668,2019/5/23 22:10,18,65,84,1,1,4,0.0
669,2019/5/23 22:40,18,69,88,1,2,4,0.0
670,2019/5/23 23:10,18,67,88,2,2,3,0.0
671,2019/5/22 1:10,12,95,78,1,4,3,0.0
672,2019/5/22 1:40,12,98,74,0,8,3,0.0
673,2019/5/22 2:10,12,98,74,1,5,3,0.0
674,2019/5/22 3:05,12,99,74,1,3,3,0.0
675,2019/5/22 3:40,11,99,74,1,6,3,0.0
676,2019/5/22 4:10,11,99,74,1,2,3,0.0
677,2019/5/22 4:40,11,99,89,0,8,3,0.0
678,2019/5/22 20:10,22,56,79,1,4,4,0.0
679,2019/5/22 20:35,21,65,93,2,2,4,0.0
680,2019/5/22 21:05,21,69,93,1,4,4,0.0
681,2019/5/22 21:40,19,76,93,0,8,4,0.0
682,2019/5/22 22:10,17,82,93,0,8,4,0.0
683,2019/5/22 22:40,17,89,95,0,8,4,0.0
684,2019/5/22 23:10,16,92,95,1,4,4,0.0
685,2019/5/21 1:10,13,87,64,1,1,3,0.0
686,2019/5/21 1:40,13,94,64,1,5,3,0.0
687,2019/5/21 2:10,12,95,64,0,8,3,0.0
688,2019/5/21 2:40,13,97,63,1,0,3,0.0
689,2019/5/21 3:10,12,96,63,1,6,3,0.0
690,2019/5/21 3:40,12,95,68,0,8,3,0.0
691,2019/5/21 4:10,13,93,68,1,2,3,0.0
692,2019/5/21 4:40,13,96,70,1,0,3,0.0
693,2019/5/21 20:10,20,51,60,2,1,1,0.0
694,2019/5/21 20:40,19,53,67,2,1,1,0.0
695,2019/5/21 21:10,19,55,67,1,6,1,0.0
696,2019/5/21 21:40,18,58,75,1,1,1,0.0
697,2019/5/21 22:10,18,63,75,1,1,1,0.0
698,2019/5/21 22:40,17,69,83,1,1,1,0.0
699,2019/5/21 23:10,15,85,83,1,7,3,0.0
700,2019/5/20 1:10,22,81,54,2,7,3,0.0
701,2019/5/20 1:40,22,84,60,2,7,3,0.0
702,2019/5/20 2:10,23,60,60,4,3,3,0.0
703,2019/5/20 2:40,22,54,56,3,3,3,0.0
704,2019/5/20 3:10,21,50,56,2,5,3,0.0
705,2019/5/20 3:40,21,55,49,2,3,3,0.0
706,2019/5/20 4:10,20,57,49,2,3,3,0.0
707,2019/5/20 4:40,20,51,73,2,3,3,0.0
708,2019/5/20 20:10,18,50,54,2,1,1,0.0
709,2019/5/20 20:40,17,59,57,2,1,1,0.0
710,2019/5/20 21:10,16,67,57,1,7,1,0.0
711,2019/5/20 21:40,15,60,56,1,1,1,0.0
712,2019/5/20 22:10,16,58,56,2,1,1,0.0
713,2019/5/20 22:40,16,59,60,1,1,1,0.0
714,2019/5/20 23:10,16,66,60,2,1,3,0.0
715,2019/5/19 1:10,19,89,24,2,5,1,0.0
716,2019/5/19 1:40,19,88,23,2,5,1,0.0
717,2019/5/19 2:10,19,89,23,2,5,1,0.0
718,2019/5/19 2:40,19,88,19,2,0,1,0.0
719,2019/5/19 3:10,19,89,19,2,0,1,0.0
720,2019/5/19 3:40,18,90,19,2,0,1,0.0
721,2019/5/19 4:10,18,91,19,1,4,1,0.0
722,2019/5/19 4:40,18,94,20,1,5,1,0.0
723,2019/5/19 20:10,24,70,41,2,7,4,0.0
724,2019/5/19 20:40,23,79,40,2,7,4,0.0
725,2019/5/19 21:10,22,85,40,1,7,4,0.0
726,2019/5/19 21:40,22,87,52,1,3,0,0.0
727,2019/5/19 22:10,22,89,52,1,7,0,0.0
728,2019/5/19 22:40,22,90,56,1,7,4,0.0
729,2019/5/19 23:00,22,92,56,1,5,3,0.0
738,2019/5/18 20:00,22,76,38,3,5,3,0.0
739,2019/5/18 20:40,21,74,27,3,5,3,0.0
740,2019/5/18 21:10,21,75,27,2,0,3,0.0
741,2019/5/18 21:40,20,76,38,2,0,3,0.0
742,2019/5/18 22:10,20,80,38,2,0,3,0.0
743,2019/5/18 22:40,19,82,33,2,0,3,0.0
744,2019/5/18 23:10,19,85,33,2,0,1,0.0
745,2019/5/17 1:15,21,99,80,1,5,3,0.0
746,2019/5/17 1:45,20,99,87,2,0,3,0.0
747,2019/5/17 2:15,21,99,87,1,5,1,0.0
748,2019/5/17 2:45,21,99,85,1,3,1,0.0
749,2019/5/17 3:15,20,99,85,2,5,1,0.0
750,2019/5/17 3:45,20,99,87,1,5,1,0.0
751,2019/5/17 4:15,20,99,87,1,0,1,0.0
752,2019/5/17 4:45,20,99,90,1,2,1,0.0
760,2019/5/16 1:15,19,99,79,1,3,3,0.0
761,2019/5/16 1:45,19,99,80,1,3,3,0.0
762,2019/5/16 2:15,19,99,80,1,3,3,0.0
763,2019/5/16 2:45,19,99,84,0,8,3,0.0
764,2019/5/16 3:15,19,99,84,1,3,3,0.0
765,2019/5/16 3:45,19,99,84,1,3,3,0.0
766,2019/5/16 4:15,19,99,84,1,7,3,0.0
767,2019/5/16 4:45,19,99,87,2,3,3,0.0
768,2019/5/16 20:15,21,94,61,0,8,1,0.0
769,2019/5/16 20:45,21,96,65,0,8,1,0.0
770,2019/5/16 21:15,21,98,65,1,5,1,0.0
771,2019/5/16 21:45,21,99,67,1,3,1,0.0
772,2019/5/16 22:15,21,99,67,1,3,1,0.0
773,2019/5/16 22:45,21,99,73,1,3,1,0.0
774,2019/5/16 23:15,21,99,73,0,8,3,0.0
775,2019/5/15 1:15,19,97,62,1,0,1,0.0
776,2019/5/15 1:45,19,98,69,1,0,0,0.0
777,2019/5/15 2:15,18,99,69,2,0,1,0.0
778,2019/5/15 2:45,19,99,77,1,5,1,0.0
779,2019/5/15 3:15,19,99,77,2,5,1,0.0
780,2019/5/15 3:45,18,99,80,2,0,0,0.0
781,2019/5/15 4:15,18,99,80,2,0,0,0.0
782,2019/5/15 4:45,18,99,80,2,0,0,0.0
783,2019/5/15 20:15,20,99,55,1,5,1,0.0
784,2019/5/15 20:45,20,99,63,2,5,1,0.0
785,2019/5/15 21:15,20,99,63,1,5,1,0.0
786,2019/5/15 21:45,19,99,69,1,4,1,0.0
787,2019/5/15 22:15,19,99,69,1,6,1,0.0
788,2019/5/15 22:45,19,99,72,1,1,1,0.0
789,2019/5/15 23:15,19,99,72,1,2,3,0.0
790,2019/5/14 1:15,19,94,86,2,0,3,0.0
791,2019/5/14 1:45,19,89,84,2,0,3,0.0
792,2019/5/14 2:15,19,88,84,2,4,3,0.0
793,2019/5/14 2:45,18,90,76,1,0,3,0.0
794,2019/5/14 3:15,18,93,76,1,2,3,0.0
795,2019/5/14 3:45,17,97,76,0,8,3,0.0
796,2019/5/14 4:15,16,98,76,0,8,3,0.0
797,2019/5/14 4:45,16,99,78,1,5,3,0.0
798,2019/5/14 20:15,20,91,77,1,4,1,0.0
799,2019/5/14 20:45,20,90,75,2,0,1,0.0
800,2019/5/14 21:15,20,91,75,2,4,1,0.0
801,2019/5/14 21:45,20,86,75,2,0,1,0.0
802,2019/5/14 22:15,20,82,75,2,0,1,0.0
803,2019/5/14 22:45,20,82,65,1,0,1,0.0
804,2019/5/14 23:15,20,81,65,2,0,1,0.0
805,2019/5/13 1:10,22,76,73,1,2,3,0.0
806,2019/5/13 2:10,21,80,72,2,6,3,0.0
807,2019/5/13 3:10,21,83,74,1,6,3,0.0
808,2019/5/13 4:10,20,86,69,1,1,3,0.0
809,2019/5/13 20:15,21,83,71,1,7,3,0.0
810,2019/5/13 20:45,21,83,82,2,3,3,0.0
811,2019/5/13 21:15,21,76,82,2,3,3,0.0
812,2019/5/13 21:45,21,76,84,2,3,3,0.0
813,2019/5/13 22:15,21,77,84,2,3,3,0.0
814,2019/5/13 22:45,21,78,84,2,3,3,0.0
815,2019/5/13 23:15,20,81,84,2,5,3,0.0
816,2019/5/12 1:10,17,98,79,0,8,3,0.0
817,2019/5/12 2:10,16,99,77,0,8,3,0.0
818,2019/5/12 3:10,16,99,77,1,3,3,0.0
819,2019/5/12 4:10,15,99,76,0,8,3,0.0
820,2019/5/12 20:10,24,74,81,1,2,1,0.0
821,2019/5/12 21:10,23,79,90,0,8,1,0.0
822,2019/5/12 22:10,21,84,95,2,6,1,0.0
823,2019/5/12 23:10,23,69,87,2,6,3,0.0
824,2019/5/11 1:10,15,97,79,1,2,3,0.0
825,2019/5/11 2:10,15,99,83,1,2,3,0.0
826,2019/5/11 3:10,15,99,80,1,5,3,0.0
827,2019/5/11 4:10,14,99,82,0,8,3,0.0
828,2019/5/11 20:10,21,72,53,0,8,3,0.0
829,2019/5/11 21:10,20,80,76,2,5,3,0.0
830,2019/5/11 22:10,20,73,74,1,5,3,0.0
831,2019/5/11 23:10,18,83,72,1,7,3,0.0
832,2019/5/10 1:15,16,92,80,0,8,3,0.0
833,2019/5/10 1:45,15,94,79,1,2,3,0.0
834,2019/5/10 2:15,15,97,79,1,6,3,0.0
835,2019/5/10 2:40,14,95,85,1,4,3,0.0
836,2019/5/10 3:15,14,98,85,0,8,3,0.0
837,2019/5/10 3:45,13,98,92,1,3,3,0.0
838,2019/5/10 4:15,13,99,92,1,0,3,0.0
839,2019/5/10 4:45,13,99,93,0,8,3,0.0
840,2019/5/10 20:10,21,70,69,1,4,3,0.0
841,2019/5/10 21:10,18,80,74,1,4,3,0.0
842,2019/5/10 22:10,18,86,82,1,5,3,0.0
843,2019/5/10 23:10,17,94,73,1,5,3,0.0
844,2019/5/9 1:15,16,74,69,1,3,3,0.0
845,2019/5/9 1:45,15,81,66,1,7,3,0.0
846,2019/5/9 2:15,14,86,66,0,8,3,0.0
847,2019/5/9 2:45,13,86,71,1,1,3,0.0
848,2019/5/9 3:15,13,92,71,1,5,3,0.0
849,2019/5/9 3:45,11,95,76,1,1,3,0.0
850,2019/5/9 4:15,12,98,76,1,1,3,0.0
851,2019/5/9 4:45,12,98,98,0,8,3,0.0
852,2019/5/9 20:15,19,66,71,1,2,1,0.0
853,2019/5/9 20:45,19,65,80,2,2,1,0.0
854,2019/5/9 21:15,19,68,80,1,2,1,0.0
855,2019/5/9 21:45,19,70,71,0,8,1,0.0
856,2019/5/9 22:15,18,82,71,0,8,1,0.0
857,2019/5/9 22:45,18,87,75,1,0,1,0.0
858,2019/5/9 23:15,17,87,75,0,8,3,0.0
859,2019/5/8 1:15,14,72,74,1,3,3,0.0
860,2019/5/8 1:45,14,74,63,1,3,3,0.0
861,2019/5/8 2:15,14,74,63,1,3,3,0.0
862,2019/5/8 2:45,14,77,74,1,5,3,0.0
863,2019/5/8 3:15,14,73,74,2,5,3,0.0
864,2019/5/8 3:35,14,69,70,2,5,3,0.0
865,2019/5/8 3:50,14,63,70,2,5,3,0.0
866,2019/5/8 4:30,14,79,67,3,3,3,0.0
867,2019/5/8 20:15,20,51,63,1,3,3,0.0
868,2019/5/8 20:45,19,52,71,2,7,3,0.0
869,2019/5/8 21:15,19,60,71,1,5,3,0.0
870,2019/5/8 21:45,19,58,74,2,3,3,0.0
871,2019/5/8 22:15,18,62,74,1,3,3,0.0
872,2019/5/8 22:45,18,63,72,2,3,3,0.0
873,2019/5/8 23:15,18,60,72,2,3,3,0.0
874,2019/5/7 20:15,16,53,66,1,5,1,0.0
875,2019/5/7 20:45,15,56,68,1,5,1,0.0
876,2019/5/7 21:15,15,65,68,1,3,1,0.0
877,2019/5/7 21:45,14,71,71,1,7,1,0.0
878,2019/5/7 22:15,14,73,71,1,3,1,0.0
879,2019/5/7 22:45,14,76,65,1,3,1,0.0
880,2019/5/7 23:15,14,74,65,1,3,3,0.0
881,2019/4/29 1:10,13,99,59,2,3,0,0.0
882,2019/4/29 1:40,13,99,58,2,3,0,0.0
883,2019/4/29 2:10,13,99,58,2,3,0,0.0
884,2019/4/29 2:40,13,99,54,2,3,0,0.0
885,2019/4/29 3:10,13,99,54,2,5,0,0.0
886,2019/4/29 3:40,13,99,54,2,3,0,0.0
887,2019/4/29 4:10,12,99,54,2,3,0,0.0
888,2019/4/29 4:40,12,99,46,2,3,0,0.0
889,2019/4/28 1:10,15,82,71,2,3,3,0.0
890,2019/4/28 1:40,14,81,63,3,3,3,0.0
891,2019/4/28 2:10,14,83,63,2,3,1,0.0
892,2019/4/28 2:40,14,84,60,2,3,1,0.0
893,2019/4/28 3:10,14,84,60,2,3,1,0.0
894,2019/4/28 3:40,14,85,60,2,3,1,0.0
895,2019/4/28 4:10,14,86,60,2,3,1,0.0
896,2019/4/28 4:40,14,87,54,2,3,1,0.0
897,2019/4/28 20:10,14,96,53,2,5,3,0.0
898,2019/4/28 20:40,14,95,51,2,3,3,0.0
899,2019/4/28 21:10,14,94,51,2,5,3,0.0
900,2019/4/28 21:40,14,94,54,2,5,3,0.0
901,2019/4/28 22:10,14,94,54,2,5,3,0.0
902,2019/4/28 22:40,14,94,58,2,5,3,0.0
903,2019/4/28 23:10,13,96,58,2,5,1,0.0
904,2019/4/27 1:10,11,75,42,3,0,3,0.0
905,2019/4/27 1:40,11,76,38,3,0,3,0.0
906,2019/4/27 2:15,11,75,38,3,0,3,0.0
907,2019/4/27 2:45,11,75,32,2,0,3,0.0
908,2019/4/27 3:10,11,72,32,3,0,3,0.0
909,2019/4/27 3:40,11,69,32,2,0,3,0.0
910,2019/4/27 4:15,11,67,32,2,0,3,0.0
911,2019/4/27 4:45,11,69,34,2,0,3,0.0
912,2019/4/27 20:10,18,63,62,2,3,3,0.0
913,2019/4/27 20:40,17,64,64,2,0,3,0.0
914,2019/4/27 21:10,17,62,64,2,5,3,0.0
915,2019/4/27 21:40,17,63,64,2,5,3,0.0
916,2019/4/27 22:10,17,62,64,2,0,3,0.0
917,2019/4/27 22:40,17,63,65,2,0,3,0.0
918,2019/4/27 23:10,17,65,65,2,5,3,0.0
919,2019/4/26 1:15,14,94,33,3,5,3,0.0
920,2019/4/26 1:40,13,96,36,2,0,3,0.0
921,2019/4/26 2:15,13,98,36,2,0,3,0.0
922,2019/4/26 2:45,13,98,36,2,0,3,0.0
923,2019/4/26 3:10,13,96,36,3,0,3,0.0
924,2019/4/26 3:45,13,91,38,2,0,3,0.0
925,2019/4/26 4:10,13,90,38,3,5,3,0.0
926,2019/4/26 4:40,13,90,36,3,0,3,0.0
927,2019/4/26 20:10,12,77,48,2,0,4,0.0
928,2019/4/26 20:45,12,76,46,2,0,4,0.0
929,2019/4/26 21:10,12,75,46,2,0,4,0.0
930,2019/4/26 21:40,12,73,51,2,0,4,0.0
931,2019/4/26 22:10,12,72,51,2,0,4,0.0
932,2019/4/26 22:45,12,75,51,2,0,4,0.0
933,2019/4/26 23:10,12,75,51,2,5,3,0.0
934,2019/4/25 1:15,17,99,69,1,5,1,0.0
935,2019/4/25 1:45,18,99,77,2,0,1,0.0
936,2019/4/25 2:15,18,99,77,2,5,1,0.0
937,2019/4/25 2:45,18,99,82,2,0,1,0.0
938,2019/4/25 3:15,18,99,82,2,0,1,0.0
939,2019/4/25 3:45,18,99,85,2,0,1,0.0
940,2019/4/25 4:15,18,99,85,2,5,1,0.0
941,2019/4/25 4:45,18,99,85,2,5,1,0.0
942,2019/4/25 20:10,16,89,52,3,5,3,0.0
943,2019/4/25 20:40,15,94,60,3,5,3,0.0
944,2019/4/25 21:05,14,93,60,3,5,3,0.0
945,2019/4/25 21:45,14,92,67,3,5,3,0.0
946,2019/4/25 22:10,14,91,67,2,5,3,0.0
947,2019/4/25 22:40,14,92,49,3,5,3,0.0
948,2019/4/25 23:15,14,92,49,3,5,3,0.0
949,2019/4/24 1:15,19,99,38,1,3,3,0.0
950,2019/4/24 1:45,19,99,38,1,3,3,0.0
951,2019/4/24 2:15,19,99,38,1,5,3,0.0
952,2019/4/24 2:45,19,99,38,1,1,3,0.0
953,2019/4/24 3:15,19,99,38,1,3,3,0.0
954,2019/4/24 3:45,19,99,39,1,7,3,0.0
955,2019/4/24 4:15,19,99,39,1,3,3,0.0
956,2019/4/24 4:45,19,99,38,1,3,3,0.0
957,2019/4/24 20:15,19,97,66,1,2,4,0.0
958,2019/4/24 20:45,19,97,67,1,0,4,0.0
959,2019/4/24 21:15,18,99,67,0,8,4,0.0
960,2019/4/24 21:45,19,99,70,0,8,4,0.0
961,2019/4/24 22:15,18,99,70,1,5,4,0.0
962,2019/4/24 22:45,18,99,69,1,0,4,0.0
963,2019/4/24 23:15,18,99,69,1,5,1,0.0
964,2019/4/23 1:15,18,99,63,1,7,3,0.0
965,2019/4/23 1:45,18,99,65,2,7,3,0.0
966,2019/4/23 2:15,18,99,65,2,7,3,0.0
967,2019/4/23 2:45,18,99,67,1,7,3,0.0
968,2019/4/23 3:15,18,99,67,2,7,3,0.0
969,2019/4/23 3:45,18,99,63,2,7,3,0.0
970,2019/4/23 4:15,18,99,63,1,7,3,0.0
971,2019/4/23 4:45,18,99,59,1,1,3,0.0
972,2019/4/23 20:00,21,79,51,3,3,0,0.0
973,2019/4/23 20:35,20,97,53,1,5,1,0.0
974,2019/4/23 21:05,20,97,53,1,3,1,0.0
975,2019/4/23 21:40,20,97,51,2,3,1,0.0
976,2019/4/23 22:15,20,98,51,1,3,1,0.0
977,2019/4/23 22:45,19,98,52,1,4,1,0.0
978,2019/4/23 23:15,19,99,52,1,2,3,0.0
979,2019/4/22 20:15,18,99,53,2,5,3,0.0
980,2019/4/22 20:45,18,99,54,1,7,0,0.0
981,2019/4/22 21:15,18,99,54,1,3,3,0.0
982,2019/4/22 21:45,18,99,57,0,8,3,0.0
983,2019/4/22 22:15,18,99,57,1,6,3,0.0
984,2019/4/22 22:45,18,99,59,1,6,3,0.0
985,2019/4/22 23:15,18,99,59,1,2,3,0.0
986,2019/4/9 1:10,19,82,109,4,0,1,0.0
987,2019/4/9 1:40,18,83,102,4,0,1,0.0
988,2019/4/9 2:15,17,86,102,3,0,1,0.0
989,2019/4/9 2:40,17,87,89,3,0,1,0.0
990,2019/4/9 3:10,17,88,89,3,0,1,0.0
991,2019/4/9 3:40,17,88,87,2,0,1,0.0
992,2019/4/9 4:10,17,88,87,3,0,1,0.0
993,2019/4/9 4:40,17,87,90,2,0,1,0.0
994,2019/4/8 1:10,18,88,115,2,0,3,0.0
995,2019/4/8 1:40,17,90,129,2,0,3,0.0
996,2019/4/8 2:10,17,93,129,2,0,3,0.0
997,2019/4/8 2:40,17,94,139,2,0,3,0.0
998,2019/4/8 3:10,16,94,139,2,0,3,0.0
999,2019/4/8 3:40,16,95,149,2,0,3,0.0
1000,2019/4/8 4:10,16,96,149,1,0,3,0.0
1001,2019/4/8 4:40,16,98,150,2,0,3,0.0
1002,2019/4/8 20:10,26,58,57,2,4,3,0.0
1003,2019/4/8 20:40,26,56,69,2,0,3,0.0
1004,2019/4/8 21:10,26,54,69,2,0,3,0.0
1005,2019/4/8 21:40,25,62,74,3,0,3,0.0
1006,2019/4/8 22:10,24,68,74,4,0,3,0.0
1007,2019/4/8 22:45,22,74,98,4,0,3,0.0
1008,2019/4/8 23:10,22,76,98,3,0,1,0.0
1009,2019/4/7 1:10,14,97,63,0,8,4,0.0
1010,2019/4/7 1:40,14,98,67,2,3,4,0.0
1011,2019/4/7 2:10,13,97,67,1,3,4,0.0
1012,2019/4/7 2:40,13,96,69,2,2,4,0.0
1013,2019/4/7 3:10,13,97,69,1,2,4,0.0
1014,2019/4/7 3:50,13,97,68,1,2,4,0.0
1015,2019/4/7 4:20,19,86,65,3,3,4,0.0
1016,2019/4/7 4:55,12,99,65,1,6,4,0.0
1017,2019/4/7 20:10,20,75,88,1,3,4,0.0
1018,2019/4/7 20:40,20,79,111,1,5,4,0.0
1019,2019/4/7 21:10,19,80,111,1,5,4,0.0
1020,2019/4/7 21:40,20,77,114,2,0,4,0.0
1021,2019/4/7 22:10,20,77,114,2,0,4,0.0
1022,2019/4/7 22:40,20,80,116,2,5,4,0.0
1023,2019/4/7 23:10,19,83,116,2,5,3,0.0
1024,2019/4/6 1:10,13,89,75,1,4,4,0.0
1025,2019/4/6 1:40,13,93,72,2,2,4,0.0
1026,2019/4/6 2:10,13,91,72,1,2,4,0.0
1027,2019/4/6 2:40,13,92,65,1,2,4,0.0
1028,2019/4/6 3:10,12,95,65,2,4,4,0.0
1029,2019/4/6 3:40,12,96,63,2,4,4,0.0
1030,2019/4/6 4:10,12,96,63,2,2,4,0.0
1031,2019/4/6 4:40,12,97,63,1,4,4,0.0
1032,2019/4/6 20:10,21,67,69,2,4,4,0.0
1033,2019/4/6 20:40,20,70,70,2,2,4,0.0
1034,2019/4/6 21:10,19,72,70,2,2,4,0.0
1035,2019/4/6 21:40,19,72,66,1,2,4,0.0
1036,2019/4/6 22:10,18,76,66,1,1,4,0.0
1037,2019/4/6 22:40,18,79,63,1,6,4,0.0
1038,2019/4/6 23:10,16,84,63,1,4,4,0.0
1039,2019/4/5 1:10,10,94,83,1,2,3,0.0
1040,2019/4/5 1:40,10,95,83,2,2,3,0.0
1041,2019/4/5 2:15,10,93,83,2,6,3,0.0
1042,2019/4/5 2:40,10,94,85,1,2,3,0.0
1043,2019/4/5 3:10,10,95,85,1,2,3,0.0
1044,2019/4/5 3:40,9,96,88,1,2,3,0.0
1045,2019/4/5 4:10,9,97,88,0,8,3,0.0
1046,2019/4/5 4:40,9,96,87,1,2,3,0.0
1047,2019/4/5 20:10,18,68,82,2,2,4,0.0
1048,2019/4/5 20:40,17,72,77,2,2,4,0.0
1049,2019/4/5 21:10,17,75,77,1,2,4,0.0
1050,2019/4/5 21:40,16,79,80,2,4,4,0.0
1051,2019/4/5 22:10,16,81,80,1,4,4,0.0
1052,2019/4/5 22:40,14,88,75,2,4,4,0.0
1053,2019/4/5 23:10,14,90,75,2,2,4,0.0
1054,2019/4/4 1:00,11,91,114,2,5,1,0.0
1055,2019/4/4 2:00,10,91,108,1,0,1,0.0
1056,2019/4/4 3:00,10,95,103,2,0,1,0.0
1057,2019/4/4 4:00,10,92,109,2,5,1,0.0
1058,2019/4/4 20:10,13,65,66,1,2,1,0.0
1059,2019/4/4 20:40,12,68,80,1,4,1,0.0
1060,2019/4/4 21:10,11,86,80,1,4,1,0.0
1061,2019/4/4 21:45,11,82,82,1,2,1,0.0
1062,2019/4/4 22:10,11,83,82,1,2,1,0.0
1063,2019/4/4 22:40,10,87,89,2,2,1,0.0
1064,2019/4/4 23:15,10,93,89,2,2,3,0.0
1065,2019/4/3 1:10,11,84,39,2,1,3,0.0
1066,2019/4/3 1:40,11,88,41,1,6,3,0.0
1067,2019/4/3 2:10,11,88,41,2,6,3,0.0
1068,2019/4/3 2:40,11,86,38,2,6,3,0.0
1069,2019/4/3 3:10,11,85,38,2,1,3,0.0
1070,2019/4/3 3:40,12,80,38,2,7,3,0.0
1071,2019/4/3 4:10,12,82,38,2,7,3,0.0
1072,2019/4/3 4:40,12,84,57,1,7,3,0.0
1073,2019/4/3 20:00,15,63,90,1,4,1,0.0
1074,2019/4/3 21:00,12,77,104,1,2,1,0.0
1075,2019/4/3 22:00,12,91,104,1,5,1,0.0
1076,2019/4/3 22:40,14,71,113,1,0,3,0.0
1077,2019/4/3 23:00,11,90,113,1,5,1,0.0
1078,2019/4/2 1:10,8,90,82,1,0,3,0.0
1079,2019/4/2 1:40,8,86,85,2,0,3,0.0
1080,2019/4/2 2:15,9,79,85,1,4,3,0.0
1081,2019/4/2 2:40,10,61,81,2,4,3,0.0
1082,2019/4/2 3:15,10,67,81,1,4,3,0.0
1083,2019/4/2 3:40,9,73,78,1,2,3,0.0
1084,2019/4/2 4:10,10,65,78,1,4,3,0.0
1085,2019/4/2 4:40,9,78,76,1,0,3,0.0
1086,2019/4/2 20:10,13,76,72,2,1,1,0.0
1087,2019/4/2 20:40,12,78,75,1,1,1,0.0
1088,2019/4/2 21:10,12,79,75,2,1,1,0.0
1089,2019/4/2 21:40,12,81,70,2,6,1,0.0
1090,2019/4/2 22:10,12,79,70,2,7,1,0.0
1091,2019/4/2 22:40,12,79,58,2,1,1,0.0
1092,2019/4/2 23:10,13,75,58,1,7,3,0.0
1093,2019/4/1 1:00,6,85,71,0,8,4,0.0
1094,2019/4/1 2:00,5,92,76,1,2,4,0.0
1095,2019/4/1 3:00,4,94,80,1,2,4,0.0
1096,2019/4/1 4:00,5,98,81,1,2,4,0.0
1097,2019/4/1 20:10,15,37,61,1,0,1,0.0
1098,2019/4/1 20:40,14,42,69,2,4,1,0.0
1099,2019/4/1 21:10,13,53,69,1,4,1,0.0
1100,2019/4/1 21:40,12,53,72,1,4,1,0.0
1101,2019/4/1 22:10,11,73,72,1,5,1,0.0
1102,2019/4/1 22:40,9,77,84,1,0,1,0.0
1103,2019/4/1 23:10,9,73,84,1,4,3,0.0
1104,2019/3/31 1:10,10,38,61,2,0,1,0.0
1105,2019/3/31 1:40,10,35,54,2,0,1,0.0
1106,2019/3/31 2:10,10,37,54,1,0,1,0.0
1107,2019/3/31 2:40,10,42,54,2,0,1,0.0
1108,2019/3/31 3:10,9,45,54,2,0,1,0.0
1109,2019/3/31 3:40,9,44,58,2,0,1,0.0
1110,2019/3/31 4:10,9,47,58,2,5,1,0.0
1111,2019/3/31 4:40,9,46,58,2,5,1,0.0
1112,2019/3/31 20:10,11,48,65,1,4,1,0.0
1113,2019/3/31 20:40,10,65,72,1,4,1,0.0
1114,2019/3/31 21:10,9,66,72,0,8,1,0.0
1115,2019/3/31 21:40,8,79,77,0,8,1,0.0
1116,2019/3/31 22:10,8,86,77,1,5,1,0.0
1117,2019/3/31 22:40,7,88,71,1,3,1,0.0
1118,2019/3/31 23:00,7,88,71,1,3,4,0.0
1119,2019/3/30 1:15,11,99,113,1,3,2,0.0
1120,2019/3/30 1:45,9,99,118,1,0,2,0.0
1121,2019/3/30 2:15,9,99,118,1,5,2,0.0
1122,2019/3/30 2:40,9,99,123,2,3,2,0.0
1123,2019/3/30 3:10,10,99,123,2,7,2,0.0
1124,2019/3/30 3:40,10,99,124,1,7,2,0.0
1125,2019/3/30 4:10,10,99,124,2,7,2,0.0
1126,2019/3/30 4:40,11,99,125,2,3,3,0.0
1127,2019/3/30 20:10,13,43,66,2,5,1,0.0
1128,2019/3/30 20:40,13,43,65,2,5,1,0.0
1129,2019/3/30 21:10,13,44,65,2,5,1,0.0
1130,2019/3/30 21:40,12,41,72,2,0,1,0.0
1131,2019/3/30 22:10,12,43,72,2,5,1,0.0
1132,2019/3/30 22:40,12,39,67,3,5,1,0.0
1133,2019/3/30 23:10,12,43,67,2,5,1,0.0
1134,2019/3/29 1:10,11,95,185,2,0,3,0.0
1135,2019/3/29 1:40,11,97,185,1,5,3,0.0
1136,2019/3/29 2:10,11,98,185,1,5,3,0.0
1137,2019/3/29 2:40,10,99,183,2,5,3,0.0
1138,2019/3/29 3:10,10,99,183,1,5,3,0.0
1139,2019/3/29 3:40,10,98,169,2,3,3,0.0
1140,2019/3/29 4:10,9,98,169,2,3,3,0.0
1141,2019/3/29 4:40,9,98,159,2,5,3,0.0
1142,2019/3/29 20:10,15,85,89,1,2,1,0.0
1143,2019/3/29 20:40,14,88,87,1,2,1,0.0
1144,2019/3/29 21:10,13,91,87,2,4,1,0.0
1145,2019/3/29 21:40,13,94,103,1,2,1,0.0
1146,2019/3/29 22:10,12,96,103,1,2,1,0.0
1147,2019/3/29 22:40,12,97,104,2,2,1,0.0
1148,2019/3/29 23:10,12,97,104,1,6,3,0.0
1149,2019/3/28 1:15,12,96,59,1,3,3,0.0
1150,2019/3/28 1:40,12,97,59,1,3,3,0.0
1151,2019/3/28 3:40,11,99,55,1,6,3,0.0
1152,2019/3/28 4:10,11,99,55,0,8,3,0.0
1153,2019/3/28 4:40,9,99,58,1,4,2,0.0
1154,2019/3/28 20:10,15,79,83,1,0,3,0.0
1155,2019/3/28 20:40,13,88,99,1,7,3,0.0
1156,2019/3/28 21:10,14,86,99,1,3,3,0.0
1157,2019/3/28 21:40,12,92,129,1,4,3,0.0
1158,2019/3/28 22:10,13,94,129,1,4,3,0.0
