,uptime_1600012,temperature,humidity,aqi,winp,wind,weather,rtu3
636,2020-03-03 20:58:00,8,78,55,2,7,1,2.0
637,2020-03-03 21:53:00,8,79,59,2,3,1,2.0
638,2020-03-03 23:01:00,7,82,67,2,3,3,2.0
639,2020-03-02 02:05:00,3,99,64,1,3,3,2.0
640,2020-03-02 03:12:00,4,99,72,2,3,2,2.0
641,2020-03-02 04:01:00,4,99,77,2,5,3,2.0
644,2020-03-02 23:09:00,7,76,41,2,3,3,2.0
645,2020-03-01 01:09:00,8,99,35,2,3,1,2.0
646,2020-03-01 02:08:00,8,99,33,2,3,1,2.0
647,2020-03-01 03:10:00,8,99,35,1,3,1,2.0
648,2020-03-01 03:56:00,8,99,39,2,3,1,2.0
649,2020-03-01 04:58:00,8,99,40,2,3,1,2.0
650,2020-03-01 21:01:00,7,91,36,2,3,1,2.0
651,2020-03-01 21:57:00,7,89,35,2,3,1,2.0
652,2020-03-01 22:53:00,7,91,38,1,5,3,2.0
653,2020-02-29 01:12:00,5,99,48,1,1,0,2.0
654,2020-02-29 02:05:00,5,99,46,1,1,0,2.0
655,2020-02-29 03:05:00,5,99,40,2,3,0,2.0
656,2020-02-29 03:57:00,5,99,39,2,7,1,2.0
659,2020-02-29 22:09:00,8,97,36,1,5,1,2.0
660,2020-02-29 23:05:00,8,98,33,0,8,1,2.0
661,2020-02-28 01:11:00,7,98,60,1,5,1,2.0
662,2020-02-28 02:05:00,8,98,65,1,3,1,2.0
663,2020-02-28 03:13:00,7,99,60,3,7,1,2.0
664,2020-02-28 04:14:00,7,99,63,2,7,0,2.0
665,2020-02-28 20:09:00,5,99,43,0,8,0,2.0
666,2020-02-28 20:53:00,5,99,45,1,6,1,2.0
667,2020-02-28 22:09:00,5,99,45,2,1,0,2.0
668,2020-02-28 23:08:00,5,99,48,1,1,0,2.0
674,2020-02-27 22:13:00,8,94,63,2,3,1,2.0
675,2020-02-27 23:02:00,8,96,60,2,3,0,2.0
676,2020-02-26 01:04:00,10,98,128,2,3,1,2.0
677,2020-02-26 01:59:00,10,98,112,2,3,1,2.0
678,2020-02-26 03:06:00,10,98,97,2,5,1,2.0
679,2020-02-26 04:09:00,10,94,87,4,5,1,2.0
680,2020-02-26 04:58:00,9,90,78,4,5,1,2.0
688,2020-02-25 21:10:00,10,95,107,2,3,3,2.0
689,2020-02-25 22:06:00,10,95,109,2,3,3,2.0
690,2020-02-25 23:08:00,10,96,120,1,3,1,2.0
691,2020-02-24 20:21:00,20,66,56,1,4,4,2.0
692,2020-02-24 21:18:00,19,68,55,2,6,4,2.0
693,2020-02-24 22:15:00,18,70,55,1,1,4,2.0
694,2020-02-24 22:52:00,18,71,59,2,1,3,2.0
695,2020-02-23 01:06:00,5,74,79,1,0,4,2.0
696,2020-02-23 01:58:00,4,80,78,1,5,4,2.0
697,2020-02-23 03:03:00,5,78,79,1,0,4,2.0
698,2020-02-23 04:11:00,6,66,78,2,0,4,2.0
699,2020-02-22 01:10:00,4,96,75,2,1,3,2.0
700,2020-02-22 02:02:00,3,95,77,1,4,3,2.0
703,2020-02-22 20:03:00,8,54,81,1,0,4,2.0
704,2020-02-22 21:02:00,6,79,84,1,0,4,2.0
705,2020-02-22 22:00:00,5,68,84,1,0,4,2.0
706,2020-02-22 23:15:00,4,76,83,1,3,4,2.0
707,2020-02-21 01:03:00,9,60,36,2,4,3,2.0
708,2020-02-21 02:06:00,6,72,32,0,8,3,2.0
709,2020-02-21 02:57:00,4,87,33,1,1,3,2.0
712,2020-02-21 21:10:00,9,73,69,2,7,4,2.0
713,2020-02-21 22:00:00,9,71,73,2,1,4,2.0
714,2020-02-21 23:00:00,7,77,74,2,1,3,2.0
719,2020-02-20 20:07:00,10,54,39,2,0,1,2.0
720,2020-02-20 20:53:00,8,66,38,1,0,1,2.0
721,2020-02-20 21:59:00,10,58,43,2,4,1,2.0
722,2020-02-20 23:08:00,8,68,46,2,0,3,2.0
723,2020-02-19 01:00:00,4,67,45,1,4,3,2.0
724,2020-02-19 02:06:00,4,64,45,2,4,3,2.0
725,2020-02-19 03:09:00,4,67,39,2,4,3,2.0
726,2020-02-19 03:54:00,5,67,38,2,4,3,2.0
727,2020-02-19 04:49:00,5,64,35,2,4,3,2.0
728,2020-02-19 20:01:00,8,63,55,1,0,3,2.0
729,2020-02-19 21:03:00,5,79,58,1,5,3,2.0
730,2020-02-19 21:58:00,3,86,59,1,5,3,2.0
732,2020-02-18 01:07:00,-1,95,34,2,6,3,2.0
733,2020-02-18 01:58:00,0,79,36,1,1,3,2.0
737,2020-02-18 20:13:00,6,51,33,2,4,1,2.0
738,2020-02-18 20:59:00,4,67,35,2,0,1,2.0
739,2020-02-18 22:04:00,3,65,38,1,4,1,2.0
740,2020-02-18 23:04:00,2,74,43,2,4,3,2.0
746,2020-02-17 20:02:00,1,73,28,0,8,4,2.0
747,2020-02-17 21:15:00,0,77,28,1,1,4,2.0
748,2020-02-17 21:57:00,0,93,29,0,8,4,2.0
749,2020-02-17 23:02:00,-1,95,33,1,4,3,2.0
754,2020-02-16 21:00:00,0,77,40,2,1,4,2.0
757,2020-02-15 01:04:00,7,98,60,5,7,1,3.0
758,2020-02-15 01:54:00,6,98,36,4,7,1,3.0
764,2020-02-15 22:58:00,-2,98,21,3,1,1,2.0
765,2020-02-14 01:55:00,11,99,23,2,0,3,0.0
766,2020-02-14 03:07:00,10,99,22,2,0,3,0.0
767,2020-02-14 03:55:00,10,99,20,1,0,3,0.0
768,2020-02-14 04:59:00,10,99,18,1,4,3,0.0
769,2020-02-14 21:09:00,14,96,42,2,3,1,0.0
770,2020-02-14 21:58:00,13,99,48,2,7,1,0.0
771,2020-02-14 22:57:00,10,99,48,5,7,1,0.0
772,2020-02-13 01:11:00,9,95,30,2,4,4,0.0
773,2020-02-13 02:00:00,9,97,30,1,0,4,0.0
774,2020-02-13 02:56:00,8,99,26,2,0,4,0.0
775,2020-02-13 04:03:00,7,99,25,2,0,4,0.0
776,2020-02-13 04:52:00,6,99,22,1,0,4,0.0
779,2020-02-13 23:05:00,12,95,26,2,4,3,0.0
780,2020-02-12 01:00:00,4,99,29,1,3,3,0.0
781,2020-02-12 02:10:00,3,99,29,1,3,3,0.0
782,2020-02-12 03:01:00,3,99,26,0,8,3,0.0
783,2020-02-12 04:10:00,3,99,29,2,6,2,0.0
790,2020-02-11 04:02:00,8,89,35,2,4,1,0.0
793,2020-02-11 21:55:00,6,97,24,1,4,3,0.0
794,2020-02-11 23:07:00,5,99,25,1,3,3,0.0
795,2020-02-10 01:04:00,1,98,55,1,4,3,0.0
796,2020-02-10 01:52:00,1,98,60,0,8,3,0.0
797,2020-02-10 03:04:00,1,99,63,1,4,3,0.0
798,2020-02-10 03:55:00,1,99,60,1,4,3,0.0
799,2020-02-10 04:56:00,1,99,59,0,8,3,0.0
804,2020-02-09 01:06:00,0,99,40,0,8,3,0.0
805,2020-02-09 02:01:00,0,99,42,1,3,3,0.0
806,2020-02-09 02:54:00,0,99,43,2,1,2,0.0
807,2020-02-09 04:06:00,-1,99,42,1,7,3,0.0
808,2020-02-09 04:53:00,-1,99,38,1,7,4,0.0
812,2020-02-08 01:11:00,4,99,36,0,8,1,0.0
813,2020-02-08 02:15:00,4,99,36,2,7,1,0.0
814,2020-02-08 03:06:00,4,99,38,1,3,1,0.0
815,2020-02-08 04:04:00,4,99,35,2,3,1,0.0
818,2020-02-08 22:09:00,1,99,38,1,7,3,0.0
819,2020-02-08 23:09:00,1,99,38,0,8,3,0.0
823,2020-02-07 04:57:00,3,99,20,2,5,1,0.0
826,2020-02-07 22:00:00,4,99,36,1,3,1,0.0
827,2020-02-07 23:08:00,4,99,36,1,1,1,0.0
870,2020-02-01 21:05:00,8,47,54,2,0,3,2.0
872,2020-02-01 22:56:00,6,61,42,2,5,3,2.0
884,2020-01-30 20:03:00,1,91,119,1,1,4,2.0
903,2020-01-27 01:05:00,0,99,70,2,3,5,2.0
904,2020-01-27 02:11:00,0,99,69,2,3,5,2.0
905,2020-01-27 03:05:00,0,99,64,2,7,1,2.0
906,2020-01-27 04:09:00,0,99,62,2,3,5,2.0
907,2020-01-27 04:58:00,0,99,70,2,7,0,2.0
908,2020-01-27 21:12:00,1,99,88,1,1,1,2.0
909,2020-01-27 22:03:00,1,99,87,1,1,1,2.0
910,2020-01-27 23:13:00,1,99,90,2,1,3,2.0
916,2020-01-26 21:14:00,0,99,50,1,7,6,3.0
917,2020-01-26 22:13:00,0,99,53,2,7,6,2.0
918,2020-01-26 23:06:00,0,99,55,2,3,1,2.0
961,2020-01-20 20:04:00,4,73,100,1,0,4,2.0
962,2020-01-20 21:09:00,2,82,102,0,8,4,2.0
969,2020-01-19 20:57:00,2,80,108,1,1,4,2.0
1034,2020-01-10 20:02:00,3,99,26,2,3,0,2.0
1035,2020-01-10 20:34:00,3,99,28,2,3,0,2.0
1059,2020-01-07 22:57:00,2,90,62,3,1,1,2.0
1066,2020-01-05 02:03:00,7,83,143,2,0,1,0.0
1067,2020-01-05 03:02:00,7,90,140,3,0,1,0.0
1070,2020-01-05 20:00:00,10,93,88,2,0,1,0.0
1080,2020-01-04 22:04:00,7,81,152,2,0,3,0.0
1082,2020-01-03 01:07:00,6,86,89,2,3,3,0.0
1084,2020-01-03 02:58:00,6,87,84,2,3,1,0.0
1094,2020-01-02 20:08:00,6,81,102,1,3,4,0.0
1095,2020-01-02 20:49:00,6,83,103,1,3,4,0.0
1097,2020-01-02 22:56:00,6,84,113,2,3,3,0.0
1098,2020-01-01 02:08:00,-3,92,58,1,3,4,0.0
1101,2020-01-01 21:06:00,5,76,78,2,5,1,0.0
1102,2020-01-01 21:48:00,4,86,79,2,0,0,0.0
1105,2019-12-31 02:03:00,0,77,89,3,5,3,0.0
1114,2019-12-30 20:10:00,6,80,214,4,3,1,0.0
1116,2019-12-30 22:02:00,3,80,202,3,5,1,0.0
1118,2019-12-29 01:06:00,6,79,58,2,2,1,0.0
1119,2019-12-29 02:04:00,6,82,60,2,4,1,0.0
1120,2019-12-29 03:04:00,6,84,52,2,2,1,0.0
1123,2019-12-29 20:02:00,5,93,63,1,0,1,0.0
1124,2019-12-29 21:02:00,4,98,60,1,0,1,0.0
1125,2019-12-29 21:50:00,4,99,61,1,5,1,0.0
1126,2019-12-29 22:58:00,3,99,59,1,5,3,0.0
1128,2019-12-28 03:00:00,-1,91,73,0,8,3,0.0
1129,2019-12-28 04:04:00,-2,96,78,1,4,3,0.0
1130,2019-12-28 21:04:00,7,80,70,2,4,1,0.0
1133,2019-12-27 01:07:00,-2,99,128,1,6,4,0.0
1134,2019-12-27 01:58:00,-2,99,127,2,1,4,0.0
1136,2019-12-27 04:03:00,-2,99,123,1,2,4,0.0
1137,2019-12-27 04:33:00,-3,99,115,1,4,4,0.0
1141,2019-12-26 01:05:00,6,99,19,4,7,0,0.0
1143,2019-12-26 03:02:00,5,99,32,3,7,1,0.0
1145,2019-12-26 21:01:00,2,82,108,2,7,4,0.0
1146,2019-12-26 21:52:00,0,92,119,1,1,4,0.0
1147,2019-12-26 23:05:00,-1,97,119,1,7,4,0.0
1148,2019-12-25 02:06:00,7,99,52,2,5,2,0.0
1152,2019-12-25 20:59:00,7,99,42,3,7,1,0.0
1153,2019-12-25 22:05:00,7,99,28,3,7,0,0.0
1154,2019-12-25 22:58:00,7,99,25,3,7,1,0.0
1158,2019-12-24 20:02:00,6,99,40,2,0,1,0.0
1159,2019-12-24 20:56:00,6,99,36,1,5,1,0.0
1165,2019-12-23 21:10:00,6,99,75,2,5,0,0.0
1166,2019-12-23 21:47:00,6,99,78,2,5,1,0.0
1167,2019-12-23 23:02:00,6,99,84,3,5,1,0.0
1172,2019-12-22 20:04:00,4,94,90,2,0,4,0.0
1173,2019-12-22 20:51:00,4,95,105,2,0,4,0.0
1174,2019-12-22 21:52:00,3,97,105,1,0,4,0.0
1175,2019-12-22 23:04:00,1,98,73,1,0,4,0.0
1176,2019-12-21 01:08:00,6,84,64,1,0,3,0.0
1177,2019-12-21 01:09:00,6,84,60,2,0,3,0.0
1178,2019-12-21 02:00:00,6,86,60,1,5,3,0.0
1185,2019-12-20 01:02:00,0,99,60,1,4,3,0.0
1186,2019-12-20 01:59:00,0,99,58,1,3,1,0.0
1187,2019-12-20 02:56:00,0,99,57,1,3,1,0.0
1188,2019-12-20 03:52:00,0,99,59,0,8,1,0.0
1189,2019-12-20 04:56:00,0,99,62,1,5,3,0.0
1194,2019-12-19 01:01:00,2,99,26,1,1,3,0.0
1195,2019-12-19 01:50:00,2,99,23,1,1,3,0.0
1196,2019-12-19 03:03:00,2,99,28,2,3,3,0.0
1197,2019-12-19 03:47:00,1,99,28,1,7,3,0.0
1199,2019-12-19 20:59:00,1,96,66,2,6,4,0.0
1200,2019-12-19 22:01:00,0,98,68,0,8,4,0.0
1201,2019-12-19 22:51:00,0,99,64,1,7,3,0.0
1202,2019-12-18 01:43:00,5,88,132,2,3,1,0.0
1203,2019-12-18 02:51:00,5,88,127,2,5,1,0.0
1204,2019-12-18 03:55:00,5,90,109,2,3,1,0.0
1205,2019-12-18 04:57:00,5,87,104,3,5,1,0.0
1206,2019-12-18 20:04:00,2,97,26,0,8,0,0.0
1207,2019-12-18 20:55:00,2,97,26,0,8,0,0.0
1208,2019-12-18 21:57:00,2,98,26,1,1,1,0.0
1209,2019-12-18 23:04:00,2,99,26,1,1,0,0.0
1210,2019-12-17 02:06:00,6,97,59,3,1,1,0.0
1211,2019-12-17 03:01:00,6,97,33,3,1,1,0.0
1212,2019-12-17 03:46:00,6,97,28,2,1,1,0.0
1213,2019-12-17 21:00:00,5,99,104,2,7,1,0.0
1214,2019-12-17 21:51:00,5,99,109,2,7,1,0.0
1215,2019-12-17 22:50:00,5,99,119,2,7,1,0.0
1217,2019-12-16 04:06:00,11,90,107,2,0,3,0.0
1221,2019-12-15 01:40:00,5,93,100,2,5,3,0.0
1222,2019-12-15 04:08:00,4,95,63,2,5,3,0.0
1228,2019-12-13 01:49:00,5,70,68,2,0,3,0.0
1229,2019-12-13 04:02:00,5,72,68,2,4,3,0.0
1243,2019-12-10 02:00:00,4,95,92,1,0,4,0.0
1244,2019-12-10 02:58:00,3,96,95,0,8,4,0.0
1245,2019-12-10 04:08:00,3,96,98,1,5,4,0.0
1246,2019-12-10 04:53:00,2,97,98,1,7,4,0.0
1251,2019-12-09 01:54:00,2,93,83,1,2,4,0.0
1252,2019-12-09 03:10:00,1,97,80,0,8,4,0.0
1254,2019-12-09 04:58:00,0,98,80,1,2,4,0.0
1260,2019-12-08 04:03:00,-1,98,79,0,8,4,0.0
1262,2019-12-08 20:59:00,7,65,85,2,4,3,0.0
1263,2019-12-08 21:59:00,6,70,82,1,4,3,0.0
1264,2019-12-08 23:08:00,3,82,79,1,2,4,0.0
1267,2019-12-07 03:06:00,-1,99,58,1,5,4,0.0
1268,2019-12-07 03:48:00,-1,99,60,1,3,2,0.0
1269,2019-12-07 04:57:00,-1,99,59,1,3,2,0.0
1276,2019-12-06 03:09:00,3,91,43,3,5,3,0.0
1288,2019-12-04 01:39:00,0,97,88,0,8,4,0.0
1292,2019-12-04 21:08:00,1,85,67,0,8,4,0.0
1293,2019-12-04 22:02:00,0,92,69,0,8,4,0.0
1294,2019-12-04 22:58:00,0,95,75,0,8,4,0.0
1295,2019-12-03 01:05:00,-2,98,148,1,3,4,0.0
1296,2019-12-03 01:51:00,-2,99,140,1,1,4,0.0
1297,2019-12-03 02:48:00,-2,99,135,1,3,4,0.0
1298,2019-12-03 03:48:00,-2,99,129,0,8,4,0.0
1300,2019-12-03 20:57:00,1,92,84,0,8,4,0.0
1301,2019-12-03 21:50:00,1,86,93,1,2,4,0.0
1302,2019-12-03 23:07:00,0,96,95,0,8,4,0.0
1303,2019-12-02 01:02:00,1,99,139,2,1,3,0.0
1304,2019-12-02 02:03:00,0,99,139,1,1,3,0.0
1305,2019-12-02 03:04:00,1,99,143,2,1,3,0.0
1306,2019-12-02 04:09:00,2,96,145,2,1,3,0.0
1307,2019-12-02 20:50:00,0,93,95,0,8,4,0.0
1308,2019-12-02 22:04:00,0,93,114,1,7,4,0.0
1309,2019-12-02 23:05:00,-1,94,125,1,1,4,0.0
1310,2019-12-01 01:57:00,5,99,45,3,7,0,0.0
1312,2019-12-01 03:52:00,5,98,58,2,7,0,0.0
1314,2019-12-01 21:10:00,2,99,127,2,1,4,0.0
1315,2019-12-01 22:08:00,2,99,134,2,1,4,0.0
1316,2019-12-01 22:59:00,1,99,137,2,1,3,0.0
1317,2019-11-30 01:10:00,7,80,44,2,5,3,0.0
1318,2019-11-30 01:54:00,7,81,46,2,5,3,0.0
1319,2019-11-30 02:59:00,7,85,47,2,5,3,0.0
1320,2019-11-30 04:01:00,6,86,51,2,3,3,0.0
1321,2019-11-30 04:56:00,6,87,51,2,3,3,0.0
1325,2019-11-30 22:59:00,5,99,59,3,7,0,0.0
1329,2019-11-28 02:02:00,4,90,98,1,3,1,0.0
1330,2019-11-28 03:08:00,4,83,78,2,3,1,0.0
1331,2019-11-28 04:04:00,3,74,53,3,5,1,0.0
1333,2019-11-27 03:02:00,5,99,30,3,5,0,0.0
1334,2019-11-27 04:00:00,4,99,29,2,5,0,0.0
1335,2019-11-27 04:56:00,3,97,25,4,5,0,0.0
1336,2019-11-27 21:04:00,3,93,78,2,7,1,0.0
1337,2019-11-27 22:10:00,4,90,82,2,7,1,0.0
1338,2019-11-27 23:03:00,4,91,84,2,1,1,0.0
1340,2019-11-26 21:08:00,6,95,30,2,5,0,0.0
1341,2019-11-26 22:07:00,5,97,29,2,5,0,0.0
1342,2019-11-26 23:04:00,5,98,28,2,5,0,0.0
1377,2019-10-09 22:15:00,20,82,75,2,4,4,2.0
1544,2019-09-16 01:15:00,22,75,43,1,3,3,2.0
1552,2019-09-15 01:00:00,23,89,37,1,5,4,3.0
1553,2019-09-15 02:05:00,22,90,32,2,3,1,3.0
1554,2019-09-15 03:05:00,22,90,27,2,3,1,3.0
1555,2019-09-15 04:05:00,22,92,28,2,5,1,3.0
1558,2019-09-15 22:15:00,23,71,40,2,3,4,2.0
1559,2019-09-15 23:15:00,23,70,39,2,3,3,2.0
1560,2019-09-14 20:05:00,23,94,65,2,5,1,3.0
1561,2019-09-14 21:05:00,23,92,46,2,5,1,3.0
1562,2019-09-14 22:05:00,23,90,40,2,0,1,3.0
1563,2019-09-14 23:15:00,22,92,38,2,5,1,3.0
1564,2019-09-13 01:15:00,24,93,60,2,5,3,2.0
1565,2019-09-13 02:15:00,24,92,61,2,0,3,2.0
1572,2019-09-12 21:00:00,28,78,69,3,0,4,2.0
1573,2019-09-12 21:35:00,27,81,63,3,0,4,2.0
1574,2019-09-12 22:15:00,26,84,63,2,0,4,2.0
1575,2019-09-12 23:15:00,25,88,57,2,0,3,2.0
1580,2019-09-11 20:15:00,27,84,58,3,5,4,2.0
1581,2019-09-11 21:10:00,26,86,57,2,0,4,2.0
1582,2019-09-11 22:15:00,25,88,55,2,5,4,2.0
1583,2019-09-11 23:15:00,25,88,53,2,0,3,2.0
1588,2019-09-10 20:10:00,26,80,54,2,5,4,2.0
1589,2019-09-10 21:15:00,25,88,58,2,5,4,2.0
1590,2019-09-10 22:15:00,24,91,53,2,5,4,2.0
1591,2019-09-10 23:05:00,24,91,50,2,5,3,2.0
1596,2019-09-09 20:15:00,25,79,55,2,5,4,2.0
1597,2019-09-09 21:15:00,24,84,68,2,5,4,2.0
1598,2019-09-09 22:15:00,23,88,80,1,3,4,2.0
1604,2019-09-08 20:10:00,24,77,69,1,3,4,2.0
1605,2019-09-08 21:10:00,23,83,80,2,5,4,2.0
1606,2019-09-08 22:10:00,23,80,83,2,5,4,2.0
1607,2019-09-08 23:10:00,21,91,76,1,4,4,2.0
1612,2019-09-07 20:15:00,22,92,78,0,8,4,2.0
1613,2019-09-07 21:15:00,21,94,83,1,5,4,2.0
1614,2019-09-07 22:15:00,20,98,89,2,2,4,2.0
1615,2019-09-07 23:10:00,20,97,105,0,8,4,2.0
1621,2019-09-06 21:15:00,23,82,53,1,7,3,2.0
1622,2019-09-06 22:15:00,22,85,56,2,7,3,2.0
1623,2019-09-06 23:15:00,21,90,54,1,7,3,2.0
1628,2019-09-05 20:15:00,22,93,41,1,5,4,2.0
1629,2019-09-05 21:15:00,22,96,49,1,5,4,2.0
1630,2019-09-05 22:15:00,21,98,51,1,5,4,2.0
1636,2019-09-04 20:15:00,22,91,36,1,5,4,2.0
1637,2019-09-04 21:15:00,21,92,48,1,3,4,2.0
1638,2019-09-04 22:15:00,21,93,54,1,5,4,2.0
1644,2019-09-03 20:15:00,22,90,20,2,5,3,2.0
1652,2019-09-02 20:10:00,23,77,43,1,4,1,2.0
1653,2019-09-02 21:10:00,22,84,51,0,8,1,2.0
1660,2019-09-01 20:15:00,20,89,30,2,5,3,2.0
1664,2019-08-31 01:15:00,20,88,45,1,3,3,2.0
1665,2019-08-31 02:15:00,20,87,48,1,3,3,2.0
1669,2019-08-31 21:10:00,23,87,62,2,5,1,2.0
1670,2019-08-31 22:10:00,23,88,60,2,5,1,2.0
1672,2019-08-30 01:15:00,22,94,38,2,7,3,2.0
1673,2019-08-30 02:15:00,22,88,51,2,3,3,2.0
1678,2019-08-30 22:15:00,20,89,47,1,3,1,2.0
1679,2019-08-30 23:15:00,20,90,45,1,3,3,2.0
1685,2019-08-29 22:15:00,25,82,31,2,3,3,2.0
1686,2019-08-29 23:15:00,23,89,32,1,3,3,2.0
1691,2019-08-28 20:15:00,23,95,40,1,2,1,2.0
1692,2019-08-28 21:15:00,23,96,50,2,6,1,2.0
1700,2019-08-27 21:15:00,25,93,28,2,3,3,2.0
1701,2019-08-27 22:15:00,25,93,22,2,5,3,2.0
1702,2019-08-27 23:15:00,25,96,14,2,3,1,2.0
1703,2019-08-26 01:15:00,26,94,35,2,5,3,2.0
1707,2019-08-26 20:15:00,27,91,46,3,5,3,2.0
1708,2019-08-26 21:15:00,27,94,59,2,5,3,2.0
1709,2019-08-26 22:15:00,27,98,58,1,3,3,2.0
1711,2019-08-25 01:10:00,24,68,57,2,5,3,2.0
1715,2019-08-25 20:10:00,28,85,61,3,5,3,2.0
1716,2019-08-25 21:10:00,28,86,57,3,5,3,2.0
1718,2019-08-25 23:15:00,27,88,54,3,5,3,2.0
1719,2019-08-24 01:05:00,24,77,61,2,0,3,2.0
1720,2019-08-24 02:15:00,23,83,65,1,5,3,2.0
1721,2019-08-24 03:15:00,22,85,64,2,3,3,2.0
1722,2019-08-24 04:15:00,23,85,65,1,5,3,2.0
1724,2019-08-24 21:10:00,27,53,57,3,5,3,2.0
1725,2019-08-24 22:10:00,26,54,44,3,5,3,2.0
1726,2019-08-24 23:10:00,25,61,52,2,5,3,2.0
1727,2019-08-23 01:15:00,26,80,52,1,5,3,2.0
1728,2019-08-23 02:15:00,25,82,57,1,3,3,2.0
1731,2019-08-23 20:15:00,27,62,62,2,5,4,2.0
1732,2019-08-23 21:15:00,27,66,63,2,5,4,2.0
1733,2019-08-23 22:05:00,26,71,67,2,5,4,2.0
1734,2019-08-23 23:15:00,26,69,61,2,0,3,2.0
