uptime_1600013,temperature,humidity,aqi,winp,wind,weather,rtu2
2019-10-10 20:15:00,19℃,86%,73,1级,西风,晴,4612
2019-10-10 21:15:00,19℃,87%,67,2级,西风,晴,4597
2019-10-10 22:15:00,19℃,84%,65,2级,西北风,晴,4603
2019-10-10 23:15:00,18℃,87%,58,2级,西北风,多云,4604
2019-10-09 01:15:00,14℃,99%,49,1级,南风,多云,4654
2019-10-09 02:15:00,14℃,99%,52,0级,无持续风向,多云,4649
2019-10-09 03:15:00,14℃,99%,52,0级,无持续风向,多云,4654
2019-10-09 04:15:00,13℃,99%,54,1级,东南风,雾,4676
2019-10-09 20:15:00,19℃,84%,64,2级,东风,晴,4592
2019-10-09 21:15:00,19℃,80%,71,2级,东风,晴,4597
2019-10-09 22:15:00,20℃,82%,75,2级,东南风,晴,4581
2019-10-09 23:15:00,19℃,84%,75,2级,东南风,多云,4606
2019-10-08 20:15:00,15℃,94%,56,2级,西南风,阴,4467
2019-10-08 21:15:00,14℃,95%,59,1级,西南风,阴,4453
2019-10-08 22:15:00,14℃,97%,57,0级,无持续风向,阴,4648
2019-10-08 23:15:00,14℃,97%,52,0级,无持续风向,多云,4646
2019-09-25 01:05:00,18℃,85%,97,0级,无持续风向,多云,4390
2019-09-25 02:05:00,18℃,86%,97,1级,北风,多云,4365
2019-09-25 03:05:00,18℃,90%,101,1级,西北风,多云,4361
2019-09-25 04:05:00,18℃,92%,108,1级,东风,多云,4367
2019-09-25 20:15:00,21℃,74%,64,1级,西北风,阴,4417
2019-09-25 21:15:00,21℃,81%,74,1级,北风,阴,4404
2019-09-24 01:15:00,14℃,95%,78,1级,东北风,多云,4421
2019-09-24 02:15:00,13℃,94%,79,1级,东南风,多云,4400
2019-09-24 03:05:00,14℃,96%,91,1级,北风,多云,4412
2019-09-24 04:05:00,14℃,92%,90,1级,东北风,多云,4397
2019-09-24 20:15:00,20℃,73%,76,0级,无持续风向,多云,4413
2019-09-24 21:15:00,19℃,81%,81,1级,北风,多云,4395
2019-09-24 22:15:00,19℃,90%,81,1级,东北风,多云,4407
2019-09-24 23:15:00,19℃,82%,80,1级,北风,多云,4394
2019-09-23 01:05:00,17℃,84%,71,2级,北风,晴,4397
2019-09-23 02:05:00,17℃,80%,68,2级,北风,晴,4405
2019-09-23 03:05:00,17℃,78%,68,1级,东北风,晴,4384
2019-09-23 04:05:00,15℃,80%,53,1级,东北风,晴,4402
2019-09-23 20:15:00,17℃,68%,56,2级,西风,晴,4441
2019-09-23 21:10:00,16℃,88%,63,0级,无持续风向,晴,4455
2019-09-23 22:15:00,15℃,93%,77,1级,东北风,晴,4419
2019-09-23 23:15:00,14℃,90%,81,1级,西北风,多云,4433
2019-09-22 01:05:00,17℃,89%,31,2级,北风,晴,4433
2019-09-22 02:05:00,16℃,93%,33,2级,北风,晴,4439
2019-09-22 03:05:00,16℃,93%,38,1级,西北风,晴,4455
2019-09-22 04:05:00,16℃,96%,41,2级,西北风,晴,4464
2019-09-22 20:05:00,20℃,63%,64,1级,北风,晴,4443
2019-09-22 21:00:00,21℃,61%,67,2级,北风,晴,4430
2019-09-22 22:05:00,19℃,67%,70,1级,北风,晴,4420
2019-09-22 23:05:00,20℃,62%,68,1级,西北风,晴,4405
2019-09-21 01:15:00,15℃,89%,41,1级,北风,晴,4479
2019-09-21 02:15:00,15℃,87%,37,2级,北风,晴,4469
2019-09-21 03:15:00,15℃,90%,36,1级,北风,晴,4455
2019-09-21 04:15:00,15℃,89%,37,1级,北风,晴,4461
2019-09-21 20:05:00,21℃,70%,60,2级,北风,晴,4468
2019-09-21 21:05:00,20℃,74%,61,2级,北风,晴,4481
2019-09-21 22:05:00,20℃,75%,55,2级,北风,晴,4430
2019-09-21 23:05:00,19℃,80%,51,2级,东北风,晴,4422
2019-09-20 20:15:00,20℃,63%,46,2级,东北风,晴,4532
2019-09-20 21:15:00,19℃,67%,45,1级,东北风,晴,4538
2019-09-20 22:15:00,17℃,77%,53,1级,北风,晴,4491
2019-09-20 23:15:00,17℃,81%,48,2级,北风,晴,4485
2019-09-19 20:15:00,21℃,54%,53,2级,东北风,晴,4528
2019-09-19 21:15:00,20℃,62%,38,2级,东北风,晴,4515
2019-09-19 22:15:00,19℃,66%,51,2级,东北风,晴,4504
2019-09-19 23:15:00,18℃,76%,55,2级,东北风,晴,4489
2019-09-18 01:15:00,21℃,96%,70,2级,西北风,多云,5048
2019-09-18 02:15:00,21℃,96%,69,2级,西北风,多云,5026
2019-09-18 03:15:00,21℃,96%,67,2级,北风,多云,5028
2019-09-18 04:15:00,21℃,94%,68,2级,北风,多云,5017
2019-09-18 20:15:00,23℃,76%,89,3级,东北风,晴,4981
2019-09-18 21:15:00,22℃,80%,81,2级,东北风,晴,4529
2019-09-18 22:15:00,21℃,84%,72,2级,东北风,晴,4518
2019-09-18 23:15:00,21℃,87%,62,3级,东北风,晴,4524
2019-09-17 01:15:00,20℃,76%,48,2级,东北风,多云,5066
2019-09-17 02:15:00,20℃,78%,43,2级,东北风,多云,5052
2019-09-17 03:15:00,20℃,80%,46,0级,无持续风向,多云,5065
2019-09-17 04:15:00,20℃,80%,48,1级,东北风,多云,5066
2019-09-17 20:15:00,22℃,86%,79,2级,北风,阴,5062
2019-09-17 21:15:00,22℃,88%,76,2级,北风,阴,5065
2019-09-17 22:10:00,21℃,90%,65,2级,西北风,阴,5015
2019-09-17 23:15:00,21℃,92%,64,1级,西北风,多云,5010
2019-09-16 01:15:00,22℃,75%,43,1级,北风,多云,5006
2019-09-16 02:15:00,21℃,82%,38,2级,西北风,多云,5006
2019-09-16 03:15:00,21℃,85%,43,2级,西北风,多云,5030
2019-09-16 04:15:00,20℃,87%,45,2级,北风,多云,5019
2019-09-16 20:15:00,21℃,75%,45,2级,北风,多云,5015
2019-09-16 21:15:00,20℃,79%,52,2级,东北风,多云,5023
2019-09-16 22:15:00,20℃,79%,56,2级,北风,多云,5039
2019-09-16 23:15:00,20℃,77%,56,2级,北风,多云,5069
2019-09-15 01:00:00,23℃,89%,37,1级,东北风,晴,5029
2019-09-15 02:05:00,22℃,90%,32,2级,北风,阴,5039
2019-09-15 03:05:00,22℃,90%,27,2级,北风,阴,5040
2019-09-15 04:05:00,22℃,92%,28,2级,东北风,阴,5017
2019-09-15 20:15:00,24℃,66%,52,2级,北风,晴,4986
2019-09-15 21:15:00,23℃,68%,54,2级,北风,晴,4992
2019-09-15 22:15:00,23℃,71%,40,2级,北风,晴,4968
2019-09-15 23:15:00,23℃,70%,39,2级,北风,多云,4995
2019-09-14 20:05:00,23℃,94%,65,2级,东北风,阴,5005
2019-09-14 21:05:00,23℃,92%,46,2级,东北风,阴,5003
2019-09-14 22:05:00,23℃,90%,40,2级,东风,阴,5022
2019-09-14 23:15:00,22℃,92%,38,2级,东北风,阴,5011
2019-09-13 01:15:00,24℃,93%,60,2级,东北风,多云,5005
2019-09-13 02:15:00,24℃,92%,61,2级,东风,多云,5030
2019-09-13 03:15:00,24℃,91%,57,2级,东风,多云,5051
2019-09-13 04:15:00,23℃,92%,57,2级,东北风,多云,5067
2019-09-12 01:15:00,24℃,91%,54,2级,东风,多云,6114
2019-09-12 02:15:00,24℃,94%,54,2级,东风,多云,5670
2019-09-12 03:15:00,23℃,96%,54,2级,东北风,多云,5410
2019-09-12 04:00:00,24℃,94%,51,2级,东风,晴,6090
2019-09-12 21:00:00,28℃,78%,69,3级,东风,晴,5010
2019-09-12 21:35:00,27℃,81%,63,3级,东风,晴,5026
2019-09-12 22:15:00,26℃,84%,63,2级,东风,晴,5016
2019-09-12 23:15:00,25℃,88%,57,2级,东风,多云,4976
2019-09-11 01:15:00,23℃,97%,43,2级,东北风,多云,6068
2019-09-11 02:15:00,23℃,98%,41,2级,东北风,多云,6086
2019-09-11 03:15:00,23℃,99%,43,1级,东风,多云,4851
2019-09-11 04:15:00,23℃,99%,38,2级,东风,多云,6083
2019-09-11 20:15:00,27℃,84%,58,3级,东北风,晴,6082
2019-09-11 21:10:00,26℃,86%,57,2级,东风,晴,6095
2019-09-11 22:15:00,25℃,88%,55,2级,东北风,晴,5624
2019-09-11 23:15:00,25℃,88%,53,2级,东风,多云,6108
2019-09-10 01:15:00,21℃,99%,63,1级,北风,晴,5165
2019-09-10 02:15:00,21℃,99%,59,2级,北风,晴,5457
2019-09-10 03:15:00,21℃,99%,59,1级,北风,晴,4970
2019-09-10 04:10:00,21℃,99%,60,2级,东北风,晴,5136
2019-09-10 20:10:00,26℃,80%,54,2级,东北风,晴,6070
2019-09-10 21:15:00,25℃,88%,58,2级,东北风,晴,6058
2019-09-10 22:15:00,24℃,91%,53,2级,东北风,晴,5207
2019-09-10 23:05:00,24℃,91%,50,2级,东北风,多云,5837
2019-09-09 01:10:00,21℃,92%,74,1级,东北风,晴,6091
2019-09-09 02:10:00,21℃,93%,74,2级,东北风,晴,6084
2019-09-09 03:15:00,20℃,95%,78,1级,北风,晴,5278
2019-09-09 04:15:00,20℃,98%,77,2级,东北风,晴,6016
2019-09-09 20:15:00,25℃,79%,55,2级,东北风,晴,6085
2019-09-09 21:15:00,24℃,84%,68,2级,东北风,晴,5686
2019-09-09 22:15:00,23℃,88%,80,1级,北风,晴,6087
2019-09-09 23:15:00,22℃,96%,73,2级,东北风,晴,5675
2019-09-08 01:15:00,20℃,99%,119,1级,东北风,晴,6099
2019-09-08 02:15:00,19℃,99%,124,0级,无持续风向,晴,6098
2019-09-08 03:15:00,19℃,99%,122,1级,北风,晴,5246
2019-09-08 04:15:00,19℃,99%,121,1级,西北风,晴,6096
2019-09-08 20:10:00,24℃,77%,69,1级,北风,晴,4853
2019-09-08 21:10:00,23℃,83%,80,2级,东北风,晴,4840
2019-09-08 22:10:00,23℃,80%,83,2级,东北风,晴,5604
2019-09-08 23:10:00,21℃,91%,76,1级,东南风,晴,6090
2019-09-07 01:15:00,20℃,97%,59,2级,西风,多云,5012
2019-09-07 02:15:00,20℃,98%,60,1级,西风,多云,5022
2019-09-07 03:15:00,19℃,99%,64,2级,西风,多云,5016
2019-09-07 04:15:00,19℃,99%,62,2级,西风,多云,5023
2019-09-07 20:15:00,22℃,92%,78,0级,无持续风向,晴,5878
2019-09-07 21:15:00,21℃,94%,83,1级,东北风,晴,4885
2019-09-07 22:15:00,20℃,98%,89,2级,南风,晴,5260
2019-09-07 23:10:00,20℃,97%,105,0级,无持续风向,晴,4977
2019-09-06 01:15:00,21℃,99%,35,1级,北风,多云,5010
2019-09-06 02:15:00,20℃,99%,37,1级,北风,多云,4997
2019-09-06 03:15:00,21℃,99%,43,2级,北风,多云,5013
2019-09-06 04:15:00,22℃,99%,43,1级,北风,多云,4994
2019-09-06 20:15:00,23℃,78%,41,2级,西北风,多云,4973
2019-09-06 21:15:00,23℃,82%,53,1级,西北风,多云,4996
2019-09-06 22:15:00,22℃,85%,56,2级,西北风,多云,4979
2019-09-06 23:15:00,21℃,90%,54,1级,西北风,多云,4995
2019-09-05 01:15:00,20℃,99%,40,0级,无持续风向,多云,5017
2019-09-05 02:15:00,20℃,99%,35,2级,北风,多云,5046
2019-09-05 03:15:00,20℃,99%,37,1级,东北风,多云,5027
2019-09-05 04:15:00,20℃,97%,39,1级,北风,多云,5037
2019-09-05 20:15:00,22℃,93%,41,1级,东北风,晴,5008
2019-09-05 21:15:00,22℃,96%,49,1级,东北风,晴,5034
2019-09-05 22:15:00,21℃,98%,51,1级,东北风,晴,4996
2019-09-05 23:15:00,21℃,98%,44,1级,东北风,多云,5007
2019-09-04 01:15:00,21℃,97%,15,1级,东北风,多云,6077
2019-09-04 02:15:00,21℃,97%,15,2级,东北风,多云,6031
2019-09-04 03:15:00,20℃,96%,15,2级,北风,多云,4926
2019-09-04 04:15:00,20℃,93%,16,2级,东北风,多云,6027
2019-09-04 20:15:00,22℃,91%,36,1级,东北风,晴,5042
2019-09-04 21:15:00,21℃,92%,48,1级,北风,晴,5054
2019-09-04 22:15:00,21℃,93%,54,1级,东北风,晴,5025
2019-09-04 23:15:00,20℃,98%,53,1级,北风,多云,5029
2019-09-03 01:00:00,22℃,92%,40,1级,北风,阴,5034
2019-09-03 02:10:00,21℃,96%,46,2级,西北风,阴,5050
2019-09-03 03:00:00,21℃,96%,45,2级,北风,阴,5035
2019-09-03 04:00:00,21℃,95%,36,1级,北风,阴,5064
2019-09-03 20:15:00,22℃,90%,20,2级,东北风,多云,4923
2019-09-03 21:15:00,21℃,95%,20,2级,东风,多云,5729
2019-09-03 22:15:00,21℃,96%,19,2级,东北风,多云,6103
2019-09-03 23:15:00,21℃,96%,19,2级,东风,多云,5168
2019-09-02 01:15:00,20℃,98%,39,2级,东北风,多云,5101
2019-09-02 02:15:00,20℃,98%,37,2级,东北风,阴,5122
2019-09-02 03:15:00,20℃,98%,35,2级,东北风,阴,5147
2019-09-02 04:10:00,20℃,99%,35,2级,东北风,阴,5146
2019-09-02 20:10:00,23℃,77%,43,1级,东南风,阴,5050
2019-09-02 21:10:00,22℃,84%,51,0级,无持续风向,阴,5028
2019-09-02 22:10:00,22℃,91%,51,1级,西风,阴,5012
2019-09-02 23:10:00,22℃,92%,51,1级,西风,阴,5012
2019-09-01 01:10:00,23℃,93%,55,2级,东风,阴,5081
2019-09-01 02:10:00,23℃,93%,57,1级,东北风,阴,5093
2019-09-01 03:10:00,23℃,93%,54,2级,东北风,阴,5090
2019-09-01 04:10:00,23℃,93%,54,2级,东风,阴,5119
2019-09-01 20:15:00,20℃,89%,30,2级,东北风,多云,5075
2019-09-01 21:15:00,20℃,93%,31,2级,东风,多云,5082
2019-09-01 22:15:00,20℃,93%,33,1级,东风,多云,5053
2019-09-01 23:15:00,20℃,96%,34,2级,东北风,多云,5094
2019-08-31 01:15:00,20℃,88%,45,1级,北风,多云,5077
2019-08-31 02:15:00,20℃,87%,48,1级,北风,多云,5085
2019-08-31 03:15:00,20℃,90%,48,2级,北风,多云,5077
2019-08-31 04:10:00,20℃,90%,51,1级,北风,多云,5089
2019-08-31 20:10:00,22℃,86%,58,2级,东北风,阴,5078
2019-08-31 21:10:00,23℃,87%,62,2级,东北风,阴,5077
2019-08-31 22:10:00,23℃,88%,60,2级,东北风,阴,5033
2019-08-31 23:10:00,23℃,91%,63,2级,东北风,阴,5076
2019-08-30 01:15:00,22℃,94%,38,2级,西北风,多云,5201
2019-08-30 02:15:00,22℃,88%,51,2级,北风,多云,5163
2019-08-30 03:15:00,21℃,88%,52,2级,西北风,多云,5166
2019-08-30 04:15:00,20℃,94%,55,2级,西北风,多云,5148
2019-08-30 20:15:00,23℃,78%,46,2级,北风,阴,5093
2019-08-30 21:15:00,21℃,90%,48,1级,北风,阴,5071
2019-08-30 22:15:00,20℃,89%,47,1级,北风,阴,5071
2019-08-30 23:15:00,20℃,90%,45,1级,北风,多云,5073
2019-08-29 01:15:00,22℃,98%,41,2级,南风,多云,5176
2019-08-29 02:15:00,22℃,98%,34,1级,南风,多云,5184
2019-08-29 03:10:00,22℃,99%,35,1级,西风,多云,5191
2019-08-29 20:15:00,27℃,81%,49,2级,西南风,多云,5186
2019-08-29 21:15:00,26℃,77%,34,1级,西风,多云,5170
2019-08-29 22:15:00,25℃,82%,31,2级,北风,多云,5159
2019-08-29 23:15:00,23℃,89%,32,1级,北风,多云,4989
2019-08-28 01:15:00,25℃,97%,16,2级,东北风,阴,5154
2019-08-28 02:15:00,25℃,97%,12,1级,东北风,阴,5147
2019-08-28 03:15:00,25℃,97%,12,2级,北风,阴,5171
2019-08-28 04:15:00,25℃,96%,12,2级,北风,阴,5179
2019-08-28 20:15:00,23℃,95%,40,1级,南风,阴,5166
2019-08-28 21:15:00,23℃,96%,50,2级,西南风,阴,5167
2019-08-28 22:15:00,23℃,94%,51,1级,南风,阴,5172
2019-08-28 23:15:00,23℃,95%,51,0级,无持续风向,多云,5173
2019-08-27 01:15:00,26℃,99%,52,2级,西北风,阴,5149
2019-08-27 02:15:00,26℃,99%,52,2级,北风,阴,5111
2019-08-27 03:15:00,26℃,99%,52,1级,北风,阴,5124
2019-08-27 04:15:00,26℃,99%,54,1级,西北风,阴,5147
2019-08-27 20:15:00,26℃,93%,34,3级,北风,多云,5110
2019-08-27 21:15:00,25℃,93%,28,2级,北风,多云,5118
2019-08-27 22:15:00,25℃,93%,22,2级,东北风,多云,5081
2019-08-27 23:15:00,25℃,96%,14,2级,北风,阴,5102
2019-08-26 01:15:00,26℃,94%,35,2级,东北风,多云,5181
2019-08-26 02:10:00,26℃,95%,29,2级,东北风,多云,5177
2019-08-26 03:10:00,25℃,96%,25,2级,东北风,多云,5199
2019-08-26 04:15:00,25℃,97%,26,2级,北风,多云,5235
2019-08-26 20:15:00,27℃,91%,46,3级,东北风,多云,5072
2019-08-26 21:15:00,27℃,94%,59,2级,东北风,多云,5077
2019-08-26 22:15:00,27℃,98%,58,1级,北风,多云,5058
2019-08-26 23:15:00,27℃,99%,61,1级,东北风,阴,5101
2019-08-25 01:10:00,24℃,68%,57,2级,东北风,多云,4588
2019-08-25 02:10:00,24℃,74%,54,2级,东北风,多云,4640
2019-08-25 03:10:00,24℃,78%,59,2级,东北风,多云,4633
2019-08-25 04:15:00,24℃,82%,65,2级,东北风,多云,4645
2019-08-25 20:10:00,28℃,85%,61,3级,东北风,多云,5107
2019-08-25 21:10:00,28℃,86%,57,3级,东北风,多云,5110
2019-08-25 22:10:00,27℃,86%,51,3级,东北风,多云,5122
2019-08-25 23:15:00,27℃,88%,54,3级,东北风,多云,5120
2019-08-24 01:05:00,24℃,77%,61,2级,东风,多云,4634
2019-08-24 02:15:00,23℃,83%,65,1级,东北风,多云,4640
2019-08-24 03:15:00,22℃,85%,64,2级,北风,多云,4629
2019-08-24 04:15:00,23℃,85%,65,1级,东北风,多云,4627
2019-08-24 20:10:00,27℃,57%,74,3级,东北风,多云,4656
2019-08-24 21:10:00,27℃,53%,57,3级,东北风,多云,4632
2019-08-24 22:10:00,26℃,54%,44,3级,东北风,多云,4603
2019-08-24 23:10:00,25℃,61%,52,2级,东北风,多云,4592
2019-08-23 01:15:00,26℃,80%,52,1级,东北风,多云,4611
2019-08-23 02:15:00,25℃,82%,57,1级,北风,多云,4617
2019-08-23 03:15:00,25℃,85%,56,1级,北风,多云,4640
2019-08-23 04:10:00,25℃,87%,55,1级,北风,多云,4631
2019-08-23 20:15:00,27℃,62%,62,2级,东北风,晴,4672
2019-08-23 21:15:00,27℃,66%,63,2级,东北风,晴,4672
2019-08-23 22:05:00,26℃,71%,67,2级,东北风,晴,4661
2019-08-23 23:15:00,26℃,69%,61,2级,东风,多云,4669
2019-08-22 01:15:00,25℃,86%,54,2级,东北风,晴,4679
2019-08-22 02:15:00,25℃,88%,50,2级,东北风,晴,4693
2019-08-22 03:15:00,25℃,88%,49,1级,东北风,晴,4636
2019-08-22 04:10:00,25℃,86%,53,2级,北风,晴,4637
2019-08-22 20:15:00,27℃,78%,69,1级,北风,多云,4614
2019-08-22 21:15:00,27℃,80%,73,2级,北风,多云,4660
2019-08-22 22:15:00,26℃,85%,72,2级,东北风,多云,4591
2019-08-22 23:15:00,26℃,83%,63,2级,东北风,多云,4598
2019-08-21 01:15:00,25℃,89%,70,1级,东北风,晴,4705
2019-08-21 02:15:00,24℃,90%,71,2级,东北风,晴,4675
2019-08-21 03:15:00,24℃,92%,68,1级,东风,晴,4659
2019-08-21 04:15:00,24℃,95%,69,2级,东北风,晴,4658
2019-08-21 20:15:00,27℃,72%,68,2级,东北风,多云,4667
2019-08-21 21:15:00,27℃,79%,67,2级,东北风,多云,4968
2019-08-21 22:15:00,26℃,81%,66,2级,东北风,多云,4663
2019-08-21 23:15:00,26℃,83%,63,2级,东北风,晴,4677
2019-08-20 01:15:00,24℃,81%,51,2级,东风,晴,4664
2019-08-20 02:15:00,24℃,84%,48,2级,东北风,晴,4664
2019-08-20 03:15:00,23℃,86%,44,2级,东北风,晴,4659
2019-08-20 04:15:00,23℃,87%,41,2级,东风,晴,4677
2019-08-20 20:15:00,27℃,77%,69,1级,北风,晴,4674
2019-08-20 21:15:00,26℃,88%,70,1级,东北风,晴,4682
2019-08-20 22:15:00,26℃,78%,71,2级,北风,晴,4625
2019-08-20 23:15:00,25℃,82%,74,1级,东北风,晴,4625
2019-08-19 01:15:00,24℃,78%,57,2级,东北风,多云,4685
2019-08-19 02:10:00,24℃,77%,56,3级,东北风,多云,4689
2019-08-19 03:15:00,23℃,81%,54,2级,东北风,多云,4681
2019-08-19 04:15:00,22℃,86%,53,2级,东北风,多云,4704
2019-08-19 20:15:00,27℃,68%,89,2级,东北风,晴,4458
2019-08-19 21:15:00,25℃,74%,59,2级,东北风,晴,4671
2019-08-19 22:15:00,25℃,74%,66,2级,东北风,晴,4610
2019-08-19 23:15:00,25℃,76%,59,2级,东北风,晴,4639
2019-08-18 01:15:00,25℃,83%,53,2级,东北风,阴,4706
2019-08-18 02:15:00,25℃,83%,56,2级,东北风,多云,4651
2019-08-18 03:15:00,25℃,83%,52,2级,东北风,多云,4679
2019-08-18 04:15:00,25℃,83%,50,2级,东北风,多云,4674
2019-08-18 20:10:00,27℃,66%,95,2级,东北风,晴,4636
2019-08-18 21:10:00,26℃,71%,60,2级,东北风,晴,4648
2019-08-18 22:10:00,26℃,65%,56,2级,东风,晴,4644
2019-08-18 23:10:00,26℃,66%,53,2级,东风,多云,4677
2019-08-17 01:15:00,26℃,86%,60,1级,东南风,晴,4713
2019-08-17 02:45:00,25℃,92%,60,1级,南风,晴,4719
2019-08-17 03:45:00,25℃,92%,60,1级,西南风,晴,4657
2019-08-17 04:15:00,24℃,92%,60,1级,西风,晴,4674
2019-08-17 20:10:00,27℃,75%,55,2级,东北风,晴,4697
2019-08-17 21:10:00,26℃,80%,48,2级,东北风,晴,4689
2019-08-17 22:10:00,26℃,77%,40,2级,东北风,晴,4648
2019-08-17 23:15:00,26℃,75%,36,2级,东北风,阴,4668
2019-08-16 20:05:00,29℃,66%,65,2级,南风,晴,4754
2019-08-16 20:45:00,29℃,65%,62,2级,南风,晴,4743
2019-08-16 22:00:00,29℃,69%,70,2级,南风,晴,4732
2019-08-16 23:15:00,28℃,74%,63,1级,南风,晴,4720
2019-08-12 01:10:00,23℃,94%,19,2级,西风,晴,4728
2019-08-12 02:10:00,23℃,89%,18,3级,西风,晴,4726
2019-08-12 03:10:00,23℃,91%,17,2级,西风,晴,4710
2019-08-12 04:10:00,23℃,89%,17,3级,西风,晴,4742
2019-08-11 01:15:00,24℃,99%,6,4级,西北风,雨,4778
2019-08-11 02:10:00,24℃,99%,8,3级,西北风,雨,4793
2019-08-11 03:15:00,24℃,99%,8,4级,西风,雨,4782
2019-08-11 04:15:00,24℃,99%,5,4级,西北风,雨,4820
2019-08-11 20:10:00,25℃,84%,40,2级,西风,多云,4672
2019-08-11 21:10:00,24℃,89%,42,2级,西风,多云,4752
2019-08-11 22:10:00,24℃,88%,27,2级,西风,多云,4719
2019-08-11 23:10:00,24℃,92%,19,3级,西风,晴,4711
2019-08-10 01:10:00,28℃,87%,24,3级,东北风,多云,4621
2019-08-10 02:15:00,27℃,87%,23,3级,东北风,阴,4625
2019-08-10 03:15:00,26℃,91%,24,2级,东北风,阴,4646
2019-08-10 04:15:00,26℃,91%,20,2级,北风,阴,4593
2019-08-10 20:15:00,25℃,98%,7,3级,北风,雨,4767
2019-08-10 21:15:00,25℃,99%,8,3级,西北风,阴,4803
2019-08-10 22:15:00,25℃,99%,7,3级,西北风,阴,4730
2019-08-10 23:15:00,24℃,99%,7,3级,西北风,雨,4749
2019-08-09 20:15:00,30℃,76%,51,3级,东北风,阴,4594
2019-08-09 21:15:00,29℃,78%,42,3级,东北风,阴,4568
2019-08-09 22:15:00,28℃,83%,45,3级,东北风,阴,4555
2019-08-09 23:15:00,28℃,84%,38,3级,东北风,阴,4572
2019-08-08 01:15:00,25℃,99%,51,2级,西北风,多云,4603
2019-08-07 01:20:00,27℃,95%,54,1级,东北风,多云,4520
2019-08-07 02:20:00,27℃,94%,52,1级,东风,多云,4604
2019-08-07 03:20:00,27℃,92%,48,2级,东风,多云,4623
