,uptime,temperature,humidity,aqi,winp,wind,weather,rtu1
446,2020-03-27 20:58:00,7,91,48,2,3,0,2.0
447,2020-03-27 22:07:00,7,91,43,2,3,0,2.0
448,2020-03-27 23:01:00,7,95,35,2,3,0,2.0
449,2020-03-26 01:04:00,17,99,32,1,3,1,5.0
450,2020-03-26 02:04:00,17,99,29,1,3,1,5.0
451,2020-03-26 03:07:00,17,99,30,2,3,1,4.0
452,2020-03-26 04:10:00,17,99,28,2,0,0,4.0
453,2020-03-26 20:06:00,16,99,32,2,3,0,3.0
454,2020-03-26 20:57:00,15,99,48,3,3,0,2.0
455,2020-03-26 21:57:00,14,99,54,3,3,0,2.0
456,2020-03-26 23:12:00,12,99,53,4,3,0,0.0
457,2020-03-25 01:52:00,15,77,60,2,4,3,3.0
458,2020-03-25 03:02:00,15,78,46,2,4,3,3.0
459,2020-03-25 04:04:00,15,78,47,2,4,3,5.0
460,2020-03-25 20:03:00,18,99,33,2,4,1,5.0
461,2020-03-25 20:55:00,17,99,39,2,4,1,4.0
462,2020-03-25 21:53:00,17,99,33,2,4,1,5.0
463,2020-03-25 23:07:00,17,99,33,2,4,0,4.0
464,2020-03-24 01:06:00,11,67,59,2,0,3,2.0
465,2020-03-24 01:59:00,11,69,58,1,0,3,5.0
466,2020-03-24 03:04:00,9,84,58,2,0,3,5.0
467,2020-03-24 03:55:00,8,88,58,1,3,3,5.0
468,2020-03-24 20:12:00,18,63,60,2,0,3,2.0
469,2020-03-24 20:58:00,18,63,56,2,0,3,4.0
470,2020-03-24 22:03:00,17,65,60,2,4,3,5.0
471,2020-03-24 22:59:00,17,63,59,2,4,3,3.0
472,2020-03-23 01:01:00,13,63,46,2,0,3,5.0
473,2020-03-23 01:53:00,13,64,42,2,0,3,3.0
474,2020-03-23 03:15:00,12,66,40,2,0,3,3.0
475,2020-03-23 03:55:00,12,64,38,2,0,3,2.0
476,2020-03-23 04:54:00,12,65,39,2,0,3,5.0
477,2020-03-23 21:02:00,15,50,53,2,0,3,5.0
478,2020-03-23 22:10:00,14,51,61,2,0,3,5.0
479,2020-03-23 23:05:00,14,54,63,2,0,3,2.0
480,2020-03-22 01:04:00,17,99,49,2,3,2,2.0
481,2020-03-22 01:40:00,17,99,49,2,2,1,3.0
482,2020-03-22 02:33:00,17,99,50,0,8,2,5.0
483,2020-03-22 03:35:00,17,99,49,0,8,2,4.0
484,2020-03-22 04:45:00,17,99,52,2,3,2,5.0
485,2020-03-22 21:07:00,15,60,66,3,5,3,2.0
486,2020-03-22 22:01:00,14,60,58,2,0,3,5.0
487,2020-03-22 22:56:00,13,63,53,2,0,3,2.0
488,2020-03-21 01:06:00,15,68,61,2,4,3,5.0
489,2020-03-21 02:05:00,12,86,57,1,4,3,2.0
490,2020-03-21 03:00:00,11,93,57,1,4,3,3.0
491,2020-03-21 04:07:00,9,95,61,2,4,3,2.0
492,2020-03-21 20:13:00,18,99,45,2,4,0,2.0
493,2020-03-21 21:03:00,18,99,45,2,6,0,0.0
494,2020-03-21 22:04:00,18,99,45,2,1,0,5.0
495,2020-03-21 23:01:00,18,99,49,1,2,0,2.0
496,2020-03-20 01:05:00,7,80,115,1,3,4,4.0
497,2020-03-20 02:11:00,7,84,110,1,4,4,2.0
498,2020-03-20 03:05:00,6,88,95,1,4,4,5.0
499,2020-03-20 04:13:00,6,95,85,2,4,4,5.0
501,2020-03-20 20:01:00,20,53,84,2,2,4,4.0
502,2020-03-20 21:11:00,18,59,81,2,2,4,4.0
503,2020-03-20 22:02:00,17,65,81,2,4,4,4.0
504,2020-03-20 23:02:00,17,60,76,2,2,3,5.0
505,2020-03-19 02:02:00,13,65,69,2,6,3,3.0
506,2020-03-19 03:01:00,12,69,64,2,1,3,5.0
507,2020-03-19 03:57:00,11,75,63,2,1,3,3.0
508,2020-03-19 20:09:00,11,50,111,1,3,4,5.0
509,2020-03-19 21:14:00,10,59,117,1,3,4,3.0
510,2020-03-19 22:09:00,9,69,124,2,5,4,3.0
511,2020-03-19 22:55:00,8,70,126,1,5,4,2.0
513,2020-03-18 02:09:00,10,74,72,2,1,4,5.0
514,2020-03-18 03:05:00,10,74,73,1,6,4,5.0
515,2020-03-18 04:20:00,9,85,73,1,6,4,5.0
516,2020-03-18 20:13:00,18,55,76,2,2,4,0.0
517,2020-03-18 21:01:00,16,60,76,2,2,4,3.0
518,2020-03-18 22:11:00,15,65,74,1,2,4,2.0
519,2020-03-18 23:08:00,13,73,77,1,6,3,4.0
520,2020-03-17 01:56:00,11,71,67,1,2,1,0.0
521,2020-03-17 03:08:00,10,76,68,1,6,1,1.0
522,2020-03-17 04:12:00,8,90,69,1,2,1,3.0
523,2020-03-17 20:09:00,15,57,59,0,8,4,5.0
524,2020-03-17 20:58:00,14,57,70,1,3,4,0.0
525,2020-03-17 22:10:00,12,69,79,1,1,4,2.0
526,2020-03-17 23:14:00,11,85,83,1,1,4,1.0
527,2020-03-16 01:01:00,8,84,76,2,2,3,4.0
528,2020-03-16 02:09:00,8,93,83,2,0,3,0.0
529,2020-03-16 03:07:00,8,87,84,1,3,3,4.0
530,2020-03-16 04:04:00,9,85,83,2,3,3,3.0
531,2020-03-16 04:59:00,11,60,77,2,5,3,4.0
532,2020-03-16 20:02:00,14,58,77,2,2,1,3.0
533,2020-03-16 20:55:00,14,59,76,1,0,1,4.0
534,2020-03-16 21:54:00,12,67,73,1,2,1,2.0
535,2020-03-16 22:52:00,14,58,74,3,2,1,2.0
536,2020-03-15 01:05:00,4,96,70,2,6,3,3.0
537,2020-03-15 01:56:00,3,95,64,1,1,3,0.0
538,2020-03-15 03:05:00,3,98,65,2,1,3,0.0
539,2020-03-15 04:05:00,3,95,66,0,8,3,0.0
540,2020-03-15 20:00:00,13,51,65,1,5,1,5.0
541,2020-03-15 20:56:00,11,62,66,0,8,1,0.0
542,2020-03-15 22:03:00,9,76,74,2,3,1,5.0
543,2020-03-15 23:07:00,9,76,77,0,8,3,0.0
544,2020-03-14 01:57:00,2,99,20,1,6,3,0.0
545,2020-03-14 03:01:00,1,99,18,1,6,3,2.0
546,2020-03-14 03:55:00,1,99,20,2,1,3,2.0
547,2020-03-14 20:02:00,10,59,71,1,1,4,4.0
548,2020-03-14 20:57:00,7,83,75,2,7,4,3.0
549,2020-03-14 21:54:00,10,52,77,2,1,4,3.0
550,2020-03-14 22:59:00,7,67,76,2,1,3,2.0
551,2020-03-13 01:05:00,8,99,68,1,5,3,4.0
552,2020-03-13 01:55:00,8,99,69,1,3,3,0.0
553,2020-03-13 03:12:00,7,99,72,1,7,3,2.0
554,2020-03-13 04:09:00,8,99,70,2,7,3,1.0
555,2020-03-13 20:00:00,6,87,29,2,3,3,2.0
556,2020-03-13 20:52:00,6,89,30,2,3,3,3.0
557,2020-03-13 21:57:00,5,91,33,2,3,3,4.0
558,2020-03-13 23:06:00,4,94,33,2,3,3,2.0
559,2020-03-12 01:08:00,11,60,68,2,4,1,2.0
560,2020-03-12 02:15:00,10,63,64,2,4,1,4.0
561,2020-03-12 03:07:00,9,69,65,1,4,1,3.0
562,2020-03-12 03:59:00,8,76,63,2,4,1,3.0
563,2020-03-12 20:02:00,12,84,55,2,4,4,0.0
564,2020-03-12 21:04:00,12,89,56,2,4,4,3.0
565,2020-03-12 22:06:00,10,95,58,1,4,4,4.0
566,2020-03-12 23:12:00,9,98,59,2,0,3,0.0
567,2020-03-11 01:14:00,4,99,74,1,4,3,3.0
568,2020-03-11 01:59:00,3,99,75,1,0,3,5.0
569,2020-03-11 02:58:00,3,99,75,1,0,2,3.0
570,2020-03-11 04:05:00,2,99,77,1,4,3,2.0
571,2020-03-11 04:58:00,2,99,74,1,4,3,0.0
572,2020-03-11 20:05:00,13,59,70,2,4,1,2.0
573,2020-03-11 20:53:00,12,60,71,2,0,1,2.0
574,2020-03-11 21:58:00,12,63,73,2,4,1,0.0
575,2020-03-11 23:09:00,12,60,72,2,4,1,5.0
576,2020-03-10 01:52:00,8,99,84,3,7,3,2.0
577,2020-03-10 03:07:00,8,98,75,2,7,3,2.0
578,2020-03-10 04:02:00,8,98,67,2,7,3,3.0
579,2020-03-10 04:57:00,8,98,69,3,7,3,3.0
580,2020-03-10 20:06:00,7,94,57,1,4,3,0.0
581,2020-03-10 21:09:00,6,98,64,1,5,3,4.0
582,2020-03-10 22:06:00,5,97,72,1,0,3,2.0
583,2020-03-10 23:01:00,5,99,75,0,8,3,0.0
584,2020-03-09 01:08:00,11,97,50,2,5,1,0.0
585,2020-03-09 02:05:00,11,97,52,2,3,1,1.0
586,2020-03-09 02:54:00,10,98,48,2,3,0,5.0
587,2020-03-09 04:10:00,10,99,49,2,3,1,5.0
588,2020-03-09 04:52:00,10,99,46,2,3,1,2.0
589,2020-03-09 20:08:00,9,98,127,2,7,0,2.0
590,2020-03-09 21:02:00,9,99,133,3,7,0,3.0
591,2020-03-09 22:10:00,9,99,139,3,7,1,4.0
592,2020-03-09 22:55:00,9,99,169,3,7,1,4.0
593,2020-03-08 01:57:00,8,99,79,2,5,3,3.0
594,2020-03-08 03:04:00,7,98,87,2,5,3,5.0
595,2020-03-08 03:54:00,7,95,85,1,0,3,5.0
596,2020-03-08 21:00:00,14,71,52,2,0,1,1.0
597,2020-03-08 22:03:00,13,71,52,2,5,1,4.0
598,2020-03-08 22:53:00,13,78,50,2,5,0,5.0
599,2020-03-07 01:00:00,4,99,69,1,3,3,5.0
600,2020-03-07 02:11:00,3,99,72,0,8,2,3.0
601,2020-03-07 03:02:00,3,99,72,0,8,2,3.0
603,2020-03-07 04:54:00,3,99,74,1,2,3,2.0
604,2020-03-07 20:05:00,12,80,67,2,4,4,4.0
605,2020-03-07 20:57:00,10,93,67,1,5,4,0.0
606,2020-03-07 21:59:00,9,96,67,1,4,4,3.0
607,2020-03-07 23:04:00,8,98,70,1,3,3,2.0
608,2020-03-06 01:13:00,6,69,68,2,4,3,2.0
609,2020-03-06 02:07:00,5,71,67,2,4,3,3.0
610,2020-03-06 03:05:00,5,72,64,2,4,3,4.0
611,2020-03-06 04:05:00,6,74,65,2,4,3,4.0
612,2020-03-06 04:52:00,6,77,68,2,4,3,3.0
613,2020-03-06 20:56:00,8,95,54,2,4,3,3.0
614,2020-03-06 22:07:00,7,97,54,1,4,3,1.0
615,2020-03-06 23:10:00,6,99,57,1,4,3,0.0
616,2020-03-05 01:11:00,5,71,59,2,0,3,3.0
617,2020-03-05 02:13:00,5,67,50,3,0,3,1.0
618,2020-03-05 03:06:00,4,71,45,2,0,3,0.0
619,2020-03-05 04:02:00,4,73,43,2,0,3,3.0
620,2020-03-05 20:08:00,9,53,55,2,0,4,0.0
621,2020-03-05 20:54:00,8,56,58,2,0,4,4.0
622,2020-03-05 21:53:00,8,59,59,2,0,4,2.0
623,2020-03-05 23:00:00,7,62,60,2,4,3,2.0
624,2020-03-04 01:04:00,7,86,60,2,3,3,2.0
625,2020-03-04 01:58:00,7,89,59,1,3,3,2.0
626,2020-03-04 03:01:00,6,89,59,2,3,3,3.0
627,2020-03-04 04:15:00,6,89,63,2,5,3,0.0
628,2020-03-04 20:04:00,8,74,84,2,5,3,0.0
629,2020-03-04 21:12:00,8,70,88,3,5,3,0.0
630,2020-03-04 21:58:00,7,74,93,2,5,3,3.0
631,2020-03-04 23:02:00,6,77,90,2,5,3,0.0
632,2020-03-03 02:13:00,6,84,42,2,3,3,0.0
633,2020-03-03 03:08:00,6,84,45,2,5,3,2.0
634,2020-03-03 04:01:00,5,87,43,2,3,3,3.0
635,2020-03-03 20:07:00,8,74,54,2,7,1,2.0
636,2020-03-03 20:58:00,8,78,55,2,7,1,0.0
637,2020-03-03 21:53:00,8,79,59,2,3,1,4.0
638,2020-03-03 23:01:00,7,82,67,2,3,3,2.0
639,2020-03-02 02:05:00,3,99,64,1,3,3,5.0
640,2020-03-02 03:12:00,4,99,72,2,3,2,2.0
641,2020-03-02 04:01:00,4,99,77,2,5,3,5.0
642,2020-03-02 21:02:00,7,68,40,1,0,1,2.0
643,2020-03-02 22:03:00,7,68,43,1,0,1,1.0
644,2020-03-02 23:09:00,7,76,41,2,3,3,2.0
645,2020-03-01 01:09:00,8,99,35,2,3,1,2.0
646,2020-03-01 02:08:00,8,99,33,2,3,1,2.0
647,2020-03-01 03:10:00,8,99,35,1,3,1,2.0
648,2020-03-01 03:56:00,8,99,39,2,3,1,0.0
649,2020-03-01 04:58:00,8,99,40,2,3,1,2.0
650,2020-03-01 21:01:00,7,91,36,2,3,1,3.0
651,2020-03-01 21:57:00,7,89,35,2,3,1,5.0
652,2020-03-01 22:53:00,7,91,38,1,5,3,0.0
653,2020-02-29 01:12:00,5,99,48,1,1,0,2.0
654,2020-02-29 02:05:00,5,99,46,1,1,0,0.0
655,2020-02-29 03:05:00,5,99,40,2,3,0,3.0
656,2020-02-29 03:57:00,5,99,39,2,7,1,5.0
657,2020-02-29 20:03:00,8,93,45,1,0,1,2.0
658,2020-02-29 20:53:00,8,94,38,1,5,1,4.0
659,2020-02-29 22:09:00,8,97,36,1,5,1,3.0
660,2020-02-29 23:05:00,8,98,33,0,8,1,2.0
661,2020-02-28 01:11:00,7,98,60,1,5,1,5.0
662,2020-02-28 02:05:00,8,98,65,1,3,1,2.0
663,2020-02-28 03:13:00,7,99,60,3,7,1,2.0
664,2020-02-28 04:14:00,7,99,63,2,7,0,4.0
665,2020-02-28 20:09:00,5,99,43,0,8,0,4.0
666,2020-02-28 20:53:00,5,99,45,1,6,1,2.0
667,2020-02-28 22:09:00,5,99,45,2,1,0,5.0
668,2020-02-28 23:08:00,5,99,48,1,1,0,0.0
669,2020-02-27 02:02:00,8,77,83,3,0,3,2.0
670,2020-02-27 02:57:00,7,84,84,3,5,3,2.0
671,2020-02-27 04:00:00,6,85,82,2,0,3,3.0
672,2020-02-27 20:02:00,8,89,62,2,5,1,4.0
673,2020-02-27 21:03:00,8,92,63,2,5,1,4.0
674,2020-02-27 22:13:00,8,94,63,2,3,1,0.0
675,2020-02-27 23:02:00,8,96,60,2,3,0,5.0
676,2020-02-26 01:04:00,10,98,128,2,3,1,2.0
677,2020-02-26 01:59:00,10,98,112,2,3,1,2.0
678,2020-02-26 03:06:00,10,98,97,2,5,1,0.0
679,2020-02-26 04:09:00,10,94,87,4,5,1,2.0
680,2020-02-26 04:58:00,9,90,78,4,5,1,0.0
681,2020-02-26 21:13:00,10,75,60,3,5,3,3.0
682,2020-02-26 22:08:00,9,76,67,3,5,3,2.0
683,2020-02-26 23:03:00,9,75,67,4,0,3,3.0
684,2020-02-25 01:08:00,17,84,54,2,7,3,2.0
685,2020-02-25 01:54:00,16,90,58,1,3,1,0.0
686,2020-02-25 03:07:00,16,93,62,2,6,1,2.0
687,2020-02-25 04:00:00,15,96,55,1,5,1,3.0
688,2020-02-25 21:10:00,10,95,107,2,3,3,2.0
689,2020-02-25 22:06:00,10,95,109,2,3,3,4.0
690,2020-02-25 23:08:00,10,96,120,1,3,1,3.0
691,2020-02-24 20:21:00,20,66,56,1,4,4,4.0
692,2020-02-24 21:18:00,19,68,55,2,6,4,2.0
693,2020-02-24 22:15:00,18,70,55,1,1,4,5.0
694,2020-02-24 22:52:00,18,71,59,2,1,3,0.0
695,2020-02-23 01:06:00,5,74,79,1,0,4,4.0
696,2020-02-23 01:58:00,4,80,78,1,5,4,5.0
697,2020-02-23 03:03:00,5,78,79,1,0,4,2.0
698,2020-02-23 04:11:00,6,66,78,2,0,4,0.0
699,2020-02-22 01:10:00,4,96,75,2,1,3,5.0
700,2020-02-22 02:02:00,3,95,77,1,4,3,3.0
701,2020-02-22 03:12:00,2,98,75,0,8,3,2.0
702,2020-02-22 04:07:00,2,99,73,1,7,3,5.0
703,2020-02-22 20:03:00,8,54,81,1,0,4,2.0
704,2020-02-22 21:02:00,6,79,84,1,0,4,2.0
705,2020-02-22 22:00:00,5,68,84,1,0,4,2.0
706,2020-02-22 23:15:00,4,76,83,1,3,4,0.0
707,2020-02-21 01:03:00,9,60,36,2,4,3,4.0
708,2020-02-21 02:06:00,6,72,32,0,8,3,1.0
709,2020-02-21 02:57:00,4,87,33,1,1,3,0.0
710,2020-02-21 03:55:00,3,91,32,1,3,3,2.0
711,2020-02-21 04:59:00,3,95,30,1,3,3,4.0
712,2020-02-21 21:10:00,9,73,69,2,7,4,3.0
713,2020-02-21 22:00:00,9,71,73,2,1,4,2.0
714,2020-02-21 23:00:00,7,77,74,2,1,3,2.0
715,2020-02-20 01:09:00,1,97,60,1,5,4,3.0
716,2020-02-20 01:52:00,1,98,63,0,8,4,2.0
717,2020-02-20 02:53:00,0,99,63,1,0,4,0.0
718,2020-02-20 04:03:00,0,99,64,1,5,4,4.0
719,2020-02-20 20:07:00,10,54,39,2,0,1,3.0
720,2020-02-20 20:53:00,8,66,38,1,0,1,0.0
721,2020-02-20 21:59:00,10,58,43,2,4,1,2.0
722,2020-02-20 23:08:00,8,68,46,2,0,3,2.0
723,2020-02-19 01:00:00,4,67,45,1,4,3,5.0
724,2020-02-19 02:06:00,4,64,45,2,4,3,3.0
725,2020-02-19 03:09:00,4,67,39,2,4,3,2.0
726,2020-02-19 03:54:00,5,67,38,2,4,3,3.0
727,2020-02-19 04:49:00,5,64,35,2,4,3,4.0
728,2020-02-19 20:01:00,8,63,55,1,0,3,3.0
729,2020-02-19 21:03:00,5,79,58,1,5,3,3.0
730,2020-02-19 21:58:00,3,86,59,1,5,3,2.0
731,2020-02-19 23:00:00,3,89,60,1,0,4,2.0
732,2020-02-18 01:07:00,-1,95,34,2,6,3,0.0
733,2020-02-18 01:58:00,0,79,36,1,1,3,1.0
734,2020-02-18 02:52:00,0,89,34,1,7,3,3.0
735,2020-02-18 03:53:00,-2,94,30,1,4,3,2.0
736,2020-02-18 04:55:00,-2,96,32,1,3,3,2.0
737,2020-02-18 20:13:00,6,51,33,2,4,1,3.0
738,2020-02-18 20:59:00,4,67,35,2,0,1,4.0
739,2020-02-18 22:04:00,3,65,38,1,4,1,4.0
740,2020-02-18 23:04:00,2,74,43,2,4,3,2.0
741,2020-02-17 01:02:00,-1,89,33,2,1,4,2.0
743,2020-02-17 04:04:00,-2,88,32,2,1,4,3.0
744,2020-02-17 04:54:00,-2,89,33,2,1,4,5.0
745,2020-02-17 20:02:00,1,73,28,0,8,4,4.0
746,2020-02-17 21:15:00,0,77,28,1,1,4,3.0
747,2020-02-17 21:57:00,0,93,29,0,8,4,2.0
749,2020-02-16 02:08:00,-1,99,28,3,1,3,2.0
750,2020-02-16 02:54:00,-2,99,26,2,1,3,2.0
751,2020-02-16 03:54:00,-2,99,32,2,1,3,4.0
752,2020-02-16 04:52:00,-3,99,35,2,1,3,0.0
753,2020-02-16 21:00:00,0,77,40,2,1,4,0.0
754,2020-02-16 22:07:00,0,82,37,2,1,4,2.0
755,2020-02-16 22:56:00,-1,92,38,1,6,4,2.0
756,2020-02-15 01:04:00,7,98,60,5,7,1,2.0
757,2020-02-15 01:54:00,6,98,36,4,7,1,0.0
758,2020-02-15 02:59:00,4,98,16,4,7,1,4.0
759,2020-02-15 03:59:00,4,94,12,3,7,0,2.0
760,2020-02-15 04:58:00,4,95,15,4,7,1,0.0
761,2020-02-15 21:10:00,-2,97,25,2,7,1,0.0
762,2020-02-15 22:00:00,-2,96,22,2,1,1,3.0
763,2020-02-15 22:58:00,-2,98,21,3,1,1,2.0
764,2020-02-14 01:55:00,11,99,23,2,0,3,2.0
765,2020-02-14 03:07:00,10,99,22,2,0,3,0.0
766,2020-02-14 03:55:00,10,99,20,1,0,3,2.0
767,2020-02-14 04:59:00,10,99,18,1,4,3,2.0
768,2020-02-14 21:09:00,14,96,42,2,3,1,5.0
769,2020-02-14 21:58:00,13,99,48,2,7,1,1.0
770,2020-02-14 22:57:00,10,99,48,5,7,1,2.0
771,2020-02-13 01:11:00,9,95,30,2,4,4,2.0
772,2020-02-13 02:00:00,9,97,30,1,0,4,4.0
773,2020-02-13 02:56:00,8,99,26,2,0,4,2.0
774,2020-02-13 04:03:00,7,99,25,2,0,4,2.0
775,2020-02-13 04:52:00,6,99,22,1,0,4,2.0
776,2020-02-13 21:10:00,12,93,29,3,4,3,5.0
777,2020-02-13 21:56:00,12,94,28,2,4,3,3.0
778,2020-02-13 23:05:00,12,95,26,2,4,3,3.0
779,2020-02-12 01:00:00,4,99,29,1,3,3,0.0
780,2020-02-12 02:10:00,3,99,29,1,3,3,0.0
781,2020-02-12 03:01:00,3,99,26,0,8,3,3.0
782,2020-02-12 04:10:00,3,99,29,2,6,2,2.0
783,2020-02-12 20:08:00,10,92,32,2,4,4,0.0
784,2020-02-12 21:02:00,10,94,32,2,4,4,3.0
785,2020-02-12 22:14:00,10,93,35,3,4,4,2.0
786,2020-02-12 23:03:00,10,92,30,2,4,4,3.0
787,2020-02-11 02:01:00,9,87,26,3,4,1,3.0
788,2020-02-11 02:56:00,9,87,33,2,4,1,2.0
789,2020-02-11 04:02:00,8,89,35,2,4,1,2.0
790,2020-02-11 04:52:00,8,90,33,2,2,1,0.0
791,2020-02-11 21:04:00,7,95,22,2,4,3,3.0
792,2020-02-11 21:55:00,6,97,24,1,4,3,2.0
793,2020-02-11 23:07:00,5,99,25,1,3,3,3.0
794,2020-02-10 01:04:00,1,98,55,1,4,3,5.0
795,2020-02-10 01:52:00,1,98,60,0,8,3,4.0
796,2020-02-10 03:04:00,1,99,63,1,4,3,3.0
797,2020-02-10 03:55:00,1,99,60,1,4,3,2.0
798,2020-02-10 04:56:00,1,99,59,0,8,3,0.0
799,2020-02-10 20:06:00,10,66,45,2,4,1,2.0
800,2020-02-10 21:07:00,10,64,36,2,2,1,0.0
801,2020-02-10 22:02:00,9,65,29,2,2,1,0.0
802,2020-02-10 23:06:00,9,76,23,2,2,1,0.0
803,2020-02-09 01:06:00,0,99,40,0,8,3,4.0
804,2020-02-09 02:01:00,0,99,42,1,3,3,4.0
805,2020-02-09 02:54:00,0,99,43,2,1,2,3.0
806,2020-02-09 04:06:00,-1,99,42,1,7,3,3.0
807,2020-02-09 04:53:00,-1,99,38,1,7,4,2.0
808,2020-02-09 20:57:00,5,81,54,2,2,4,2.0
809,2020-02-09 21:55:00,3,90,58,2,2,4,3.0
810,2020-02-09 23:04:00,3,92,55,1,0,3,5.0
811,2020-02-08 01:11:00,4,99,36,0,8,1,3.0
812,2020-02-08 02:15:00,4,99,36,2,7,1,2.0
813,2020-02-08 03:06:00,4,99,38,1,3,1,4.0
814,2020-02-08 04:04:00,4,99,35,2,3,1,5.0
815,2020-02-08 20:11:00,3,93,32,1,5,3,5.0
816,2020-02-08 20:56:00,3,95,33,1,3,3,3.0
817,2020-02-08 22:09:00,1,99,38,1,7,3,2.0
818,2020-02-08 23:09:00,1,99,38,0,8,3,4.0
819,2020-02-07 02:14:00,3,99,23,2,5,1,3.0
820,2020-02-07 03:00:00,3,99,22,2,5,1,0.0
821,2020-02-07 04:05:00,3,99,22,2,5,1,4.0
822,2020-02-07 04:57:00,3,99,20,2,5,1,5.0
823,2020-02-07 20:11:00,4,98,32,1,7,1,3.0
824,2020-02-07 21:10:00,4,99,32,2,3,1,0.0
825,2020-02-07 22:00:00,4,99,36,1,3,1,2.0
826,2020-02-07 23:08:00,4,99,36,1,1,1,3.0
827,2020-02-06 01:59:00,4,84,54,4,0,3,5.0
828,2020-02-06 03:02:00,4,84,52,5,0,3,0.0
829,2020-02-06 04:04:00,4,84,50,4,0,3,2.0
830,2020-02-06 20:05:00,3,97,32,3,5,0,0.0
831,2020-02-06 20:57:00,3,95,26,3,5,0,2.0
832,2020-02-06 22:15:00,3,96,30,2,5,0,4.0
833,2020-02-06 23:13:00,3,97,28,2,5,0,2.0
834,2020-02-05 02:02:00,1,96,123,1,3,4,0.0
835,2020-02-05 03:14:00,0,97,125,1,5,4,5.0
836,2020-02-05 04:00:00,0,98,129,0,8,4,0.0
837,2020-02-05 20:11:00,6,75,68,3,5,3,2.0
838,2020-02-05 21:03:00,5,79,69,3,0,3,4.0
839,2020-02-05 22:02:00,5,83,65,4,0,3,5.0
840,2020-02-05 22:56:00,4,84,64,4,0,3,3.0
841,2020-02-04 01:06:00,2,98,139,2,0,4,0.0
842,2020-02-04 02:10:00,1,98,140,1,0,4,2.0
843,2020-02-04 02:54:00,0,98,138,1,5,4,3.0
844,2020-02-04 04:00:00,0,99,137,1,4,4,2.0
845,2020-02-04 04:58:00,0,99,134,1,0,4,2.0
846,2020-02-04 20:06:00,5,77,89,1,5,4,5.0
848,2020-02-04 22:01:00,3,82,99,1,2,4,5.0
849,2020-02-04 23:07:00,2,90,112,0,8,4,2.0
850,2020-02-03 01:08:00,3,92,82,1,5,3,3.0
851,2020-02-03 02:03:00,4,82,84,2,7,3,5.0
852,2020-02-03 03:07:00,5,74,100,2,3,3,3.0
853,2020-02-03 04:09:00,3,87,124,1,3,3,4.0
854,2020-02-03 20:05:00,7,78,133,2,0,1,0.0
855,2020-02-03 21:09:00,6,83,143,2,5,1,2.0
856,2020-02-03 22:09:00,5,87,148,2,0,1,4.0
857,2020-02-03 23:01:00,4,92,147,1,0,4,3.0
858,2020-02-02 02:08:00,5,65,38,2,5,3,2.0
859,2020-02-02 02:59:00,5,63,32,2,0,3,5.0
860,2020-02-02 04:01:00,5,64,30,2,5,3,2.0
861,2020-02-02 21:09:00,6,68,53,0,8,3,2.0
862,2020-02-02 21:52:00,5,75,59,0,8,3,3.0
863,2020-02-02 23:02:00,4,84,65,2,1,3,3.0
864,2020-02-01 01:01:00,-1,96,75,0,8,4,2.0
865,2020-02-01 02:06:00,-1,97,87,0,8,4,4.0
866,2020-02-01 03:03:00,-2,96,89,1,5,4,4.0
867,2020-02-01 04:02:00,-2,97,88,1,0,4,4.0
868,2020-02-01 04:56:00,-2,97,88,1,6,4,0.0
869,2020-02-01 21:05:00,8,47,54,2,0,3,1.0
870,2020-02-01 21:57:00,6,55,48,2,5,3,3.0
871,2020-02-01 22:56:00,6,61,42,2,5,3,2.0
872,2020-01-31 02:11:00,-2,99,144,0,8,4,2.0
873,2020-01-31 03:13:00,-2,99,144,1,5,4,5.0
874,2020-01-31 04:05:00,-3,99,145,1,6,4,0.0
875,2020-01-31 20:07:00,4,62,45,2,4,4,2.0
876,2020-01-31 21:02:00,2,72,46,1,4,4,2.0
877,2020-01-31 22:04:00,0,79,53,0,8,4,4.0
878,2020-01-31 22:54:00,0,83,58,0,8,4,2.0
879,2020-01-30 01:04:00,0,98,114,3,1,4,4.0
880,2020-01-30 01:58:00,1,98,113,2,1,4,2.0
881,2020-01-30 03:05:00,0,97,110,1,7,4,2.0
882,2020-01-30 04:08:00,0,99,110,1,7,4,0.0
883,2020-01-30 20:03:00,1,91,119,1,1,4,3.0
884,2020-01-30 21:15:00,0,96,128,1,3,4,2.0
885,2020-01-30 22:11:00,0,99,135,0,8,4,4.0
886,2020-01-30 23:05:00,0,99,138,1,1,4,0.0
887,2020-01-29 02:02:00,0,92,59,2,1,3,3.0
888,2020-01-29 03:12:00,0,96,59,2,1,3,4.0
889,2020-01-29 04:06:00,0,97,55,2,1,3,5.0
890,2020-01-29 20:12:00,3,89,78,1,3,4,2.0
891,2020-01-29 20:47:00,3,91,78,2,3,4,3.0
892,2020-01-29 22:09:00,2,93,87,1,3,4,1.0
893,2020-01-29 23:06:00,1,93,92,1,7,4,4.0
894,2020-01-28 01:04:00,1,99,90,1,1,3,2.0
895,2020-01-28 01:56:00,1,99,97,1,1,3,3.0
896,2020-01-28 03:08:00,1,99,104,1,6,3,4.0
897,2020-01-28 03:57:00,0,99,107,1,1,3,0.0
898,2020-01-28 20:09:00,1,91,82,1,6,1,2.0
899,2020-01-28 21:06:00,1,92,77,1,6,1,4.0
900,2020-01-28 22:05:00,1,88,73,1,6,1,5.0
