uptime_1600025,temperature,humidity,aqi,winp,wind,weather,rtu3
2019-09-04 04:15:00,20℃,93%,16,2级,东北风,多云,948
2019-09-04 20:15:00,22℃,91%,36,1级,东北风,晴,1434
2019-09-04 21:15:00,21℃,92%,48,1级,北风,晴,1388
2019-09-04 22:15:00,21℃,93%,54,1级,东北风,晴,1470
2019-09-04 23:15:00,20℃,98%,53,1级,北风,多云,1425
2019-09-03 01:00:00,22℃,92%,40,1级,北风,阴,824
2019-09-03 02:10:00,21℃,96%,46,2级,西北风,阴,1541
2019-09-03 03:00:00,21℃,96%,45,2级,北风,阴,1477
2019-09-03 04:00:00,21℃,95%,36,1级,北风,阴,1521
2019-09-03 20:15:00,22℃,90%,20,2级,东北风,多云,582
2019-09-03 21:15:00,21℃,95%,20,2级,东风,多云,998
2019-09-03 22:15:00,21℃,96%,19,2级,东北风,多云,1461
2019-09-03 23:15:00,21℃,96%,19,2级,东风,多云,1365
2019-09-02 01:15:00,20℃,98%,39,2级,东北风,多云,58
2019-09-02 02:15:00,20℃,98%,37,2级,东北风,阴,57
2019-09-02 03:15:00,20℃,98%,35,2级,东北风,阴,68
2019-09-02 04:10:00,20℃,99%,35,2级,东北风,阴,59
2019-09-02 20:10:00,23℃,77%,43,1级,东南风,阴,56
2019-09-02 21:10:00,22℃,84%,51,0级,无持续风向,阴,21
2019-09-02 22:10:00,22℃,91%,51,1级,西风,阴,30
2019-09-02 23:10:00,22℃,92%,51,1级,西风,阴,27
2019-09-01 01:10:00,23℃,93%,55,2级,东风,阴,48
2019-09-01 02:10:00,23℃,93%,57,1级,东北风,阴,53
2019-09-01 03:10:00,23℃,93%,54,2级,东北风,阴,42
2019-09-01 04:10:00,23℃,93%,54,2级,东风,阴,38
2019-09-01 20:15:00,20℃,89%,30,2级,东北风,多云,35
2019-09-01 21:15:00,20℃,93%,31,2级,东风,多云,34
2019-09-01 22:15:00,20℃,93%,33,1级,东风,多云,68
2019-09-01 23:15:00,20℃,96%,34,2级,东北风,多云,65
2019-08-31 01:15:00,20℃,88%,45,1级,北风,多云,62
2019-08-31 02:15:00,20℃,87%,48,1级,北风,多云,59
2019-08-31 03:15:00,20℃,90%,48,2级,北风,多云,60
2019-08-31 04:10:00,20℃,90%,51,1级,北风,多云,79
2019-08-31 20:10:00,22℃,86%,58,2级,东北风,阴,40
2019-08-31 21:10:00,23℃,87%,62,2级,东北风,阴,44
2019-08-31 22:10:00,23℃,88%,60,2级,东北风,阴,45
2019-08-31 23:10:00,23℃,91%,63,2级,东北风,阴,62
2019-08-30 01:15:00,22℃,94%,38,2级,西北风,多云,72
2019-08-30 02:15:00,22℃,88%,51,2级,北风,多云,91
2019-08-30 03:15:00,21℃,88%,52,2级,西北风,多云,64
2019-08-30 04:15:00,20℃,94%,55,2级,西北风,多云,63
2019-08-30 20:15:00,23℃,78%,46,2级,北风,阴,71
2019-08-30 21:15:00,21℃,90%,48,1级,北风,阴,70
2019-08-30 22:15:00,20℃,89%,47,1级,北风,阴,66
2019-08-30 23:15:00,20℃,90%,45,1级,北风,多云,62
2019-08-29 01:15:00,22℃,98%,41,2级,南风,多云,163
2019-08-29 02:15:00,22℃,98%,34,1级,南风,多云,157
2019-08-29 03:10:00,22℃,99%,35,1级,西风,多云,153
2019-08-29 20:15:00,27℃,81%,49,2级,西南风,多云,150
2019-08-29 21:15:00,26℃,77%,34,1级,西风,多云,149
2019-08-29 22:15:00,25℃,82%,31,2级,北风,多云,150
2019-08-29 23:15:00,23℃,89%,32,1级,北风,多云,143
2019-08-28 01:15:00,25℃,97%,16,2级,东北风,阴,56
2019-08-28 02:15:00,25℃,97%,12,1级,东北风,阴,58
2019-08-28 03:15:00,25℃,97%,12,2级,北风,阴,60
2019-08-28 04:15:00,25℃,96%,12,2级,北风,阴,61
2019-08-28 20:15:00,23℃,95%,40,1级,南风,阴,182
2019-08-28 21:15:00,23℃,96%,50,2级,西南风,阴,174
2019-08-28 22:15:00,23℃,94%,51,1级,南风,阴,173
2019-08-28 23:15:00,23℃,95%,51,0级,无持续风向,多云,165
2019-08-27 01:15:00,26℃,99%,52,2级,西北风,阴,24
2019-08-27 02:15:00,26℃,99%,52,2级,北风,阴,41
2019-08-27 03:15:00,26℃,99%,52,1级,北风,阴,31
2019-08-27 04:15:00,26℃,99%,54,1级,西北风,阴,29
2019-08-27 20:15:00,26℃,93%,34,3级,北风,多云,62
2019-08-27 21:15:00,25℃,93%,28,2级,北风,多云,56
2019-08-27 22:15:00,25℃,93%,22,2级,东北风,多云,49
2019-08-27 23:15:00,25℃,96%,14,2级,北风,阴,52
2019-08-26 01:15:00,26℃,94%,35,2级,东北风,多云,31
2019-08-26 02:10:00,26℃,95%,29,2级,东北风,多云,31
2019-08-26 03:10:00,25℃,96%,25,2级,东北风,多云,28
2019-08-26 04:15:00,25℃,97%,26,2级,北风,多云,29
2019-08-26 20:15:00,27℃,91%,46,3级,东北风,多云,38
2019-08-26 21:15:00,27℃,94%,59,2级,东北风,多云,34
2019-08-26 22:15:00,27℃,98%,58,1级,北风,多云,35
2019-08-26 23:15:00,27℃,99%,61,1级,东北风,阴,32
2019-08-25 01:10:00,24℃,68%,57,2级,东北风,多云,31
2019-08-25 02:10:00,24℃,74%,54,2级,东北风,多云,32
2019-08-25 03:10:00,24℃,78%,59,2级,东北风,多云,30
2019-08-25 04:15:00,24℃,82%,65,2级,东北风,多云,32
2019-08-25 20:10:00,28℃,85%,61,3级,东北风,多云,33
2019-08-25 21:10:00,28℃,86%,57,3级,东北风,多云,31
2019-08-25 22:10:00,27℃,86%,51,3级,东北风,多云,29
2019-08-25 23:15:00,27℃,88%,54,3级,东北风,多云,28
2019-08-24 01:05:00,24℃,77%,61,2级,东风,多云,17
2019-08-24 02:15:00,23℃,83%,65,1级,东北风,多云,18
2019-08-24 03:15:00,22℃,85%,64,2级,北风,多云,15
2019-08-24 04:15:00,23℃,85%,65,1级,东北风,多云,16
2019-08-24 20:10:00,27℃,57%,74,3级,东北风,多云,30
2019-08-24 21:10:00,27℃,53%,57,3级,东北风,多云,32
2019-08-24 22:10:00,26℃,54%,44,3级,东北风,多云,30
2019-08-24 23:10:00,25℃,61%,52,2级,东北风,多云,27
2019-08-23 01:15:00,26℃,80%,52,1级,东北风,多云,109
2019-08-23 02:15:00,25℃,82%,57,1级,北风,多云,96
2019-08-23 03:15:00,25℃,85%,56,1级,北风,多云,95
2019-08-23 04:10:00,25℃,87%,55,1级,北风,多云,86
2019-08-23 20:15:00,27℃,62%,62,2级,东北风,晴,19
2019-08-23 21:15:00,27℃,66%,63,2级,东北风,晴,20
2019-08-23 22:05:00,26℃,71%,67,2级,东北风,晴,20
2019-08-23 23:15:00,26℃,69%,61,2级,东风,多云,27
2019-08-22 01:15:00,25℃,86%,54,2级,东北风,晴,49
2019-08-22 02:15:00,25℃,88%,50,2级,东北风,晴,32
2019-08-22 03:15:00,25℃,88%,49,1级,东北风,晴,43
2019-08-22 04:10:00,25℃,86%,53,2级,北风,晴,34
2019-08-22 20:15:00,27℃,78%,69,1级,北风,多云,68
2019-08-22 21:15:00,27℃,80%,73,2级,北风,多云,31
2019-08-22 22:15:00,26℃,85%,72,2级,东北风,多云,165
2019-08-22 23:15:00,26℃,83%,63,2级,东北风,多云,26
2019-08-21 01:15:00,25℃,89%,70,1级,东北风,晴,63
2019-08-21 02:15:00,24℃,90%,71,2级,东北风,晴,32
2019-08-21 03:15:00,24℃,92%,68,1级,东风,晴,52
2019-08-21 04:15:00,24℃,95%,69,2级,东北风,晴,35
2019-08-21 20:15:00,27℃,72%,68,2级,东北风,多云,59
2019-08-21 21:15:00,27℃,79%,67,2级,东北风,多云,62
2019-08-21 22:15:00,26℃,81%,66,2级,东北风,多云,46
2019-08-21 23:15:00,26℃,83%,63,2级,东北风,晴,155
2019-08-20 01:15:00,24℃,81%,51,2级,东风,晴,32
2019-08-20 02:15:00,24℃,84%,48,2级,东北风,晴,29
2019-08-20 03:15:00,23℃,86%,44,2级,东北风,晴,27
2019-08-20 04:15:00,23℃,87%,41,2级,东风,晴,46
2019-08-20 20:15:00,27℃,77%,69,1级,北风,晴,36
2019-08-20 21:15:00,26℃,88%,70,1级,东北风,晴,98
2019-08-20 22:15:00,26℃,78%,71,2级,北风,晴,39
2019-08-20 23:15:00,25℃,82%,74,1级,东北风,晴,32
2019-08-19 01:15:00,24℃,78%,57,2级,东北风,多云,25
2019-08-19 02:10:00,24℃,77%,56,3级,东北风,多云,24
2019-08-19 03:15:00,23℃,81%,54,2级,东北风,多云,24
2019-08-19 04:15:00,22℃,86%,53,2级,东北风,多云,47
2019-08-19 20:15:00,27℃,68%,89,2级,东北风,晴,59
2019-08-19 21:15:00,25℃,74%,59,2级,东北风,晴,29
2019-08-19 22:15:00,25℃,74%,66,2级,东北风,晴,32
2019-08-19 23:15:00,25℃,76%,59,2级,东北风,晴,32
2019-08-18 01:15:00,25℃,83%,53,2级,东北风,阴,24
2019-08-18 02:15:00,25℃,83%,56,2级,东北风,多云,82
2019-08-18 03:15:00,25℃,83%,52,2级,东北风,多云,24
2019-08-18 04:15:00,25℃,83%,50,2级,东北风,多云,52
2019-08-18 20:10:00,27℃,66%,95,2级,东北风,晴,27
2019-08-18 21:10:00,26℃,71%,60,2级,东北风,晴,39
2019-08-18 22:10:00,26℃,65%,56,2级,东风,晴,25
2019-08-18 23:10:00,26℃,66%,53,2级,东风,多云,47
2019-08-17 01:15:00,26℃,86%,60,1级,东南风,晴,26
2019-08-17 02:45:00,25℃,92%,60,1级,南风,晴,24
2019-08-17 03:45:00,25℃,92%,60,1级,西南风,晴,47
2019-08-17 04:15:00,24℃,92%,60,1级,西风,晴,24
2019-08-17 20:10:00,27℃,75%,55,2级,东北风,晴,23
2019-08-17 21:10:00,26℃,80%,48,2级,东北风,晴,24
2019-08-17 22:10:00,26℃,77%,40,2级,东北风,晴,26
2019-08-17 23:15:00,26℃,75%,36,2级,东北风,阴,24
2019-08-16 20:05:00,29℃,66%,65,2级,南风,晴,29
2019-08-16 20:45:00,29℃,65%,62,2级,南风,晴,33
2019-08-16 22:00:00,29℃,69%,70,2级,南风,晴,26
2019-08-16 23:15:00,28℃,74%,63,1级,南风,晴,29
2019-08-11 20:10:00,25℃,84%,40,2级,西风,多云,5051
2019-08-11 21:10:00,24℃,89%,42,2级,西风,多云,6373
2019-08-11 22:10:00,24℃,88%,27,2级,西风,多云,49
2019-08-11 23:10:00,24℃,92%,19,3级,西风,晴,4567
2019-08-09 22:15:00,28℃,83%,45,3级,东北风,阴,5487
2019-08-09 23:15:00,28℃,84%,38,3级,东北风,阴,5487
2019-08-08 01:15:00,25℃,99%,51,2级,西北风,多云,6240
2019-08-07 01:20:00,27℃,95%,54,1级,东北风,多云,29
2019-08-07 02:20:00,27℃,94%,52,1级,东风,多云,30
2019-08-07 03:20:00,27℃,92%,48,2级,东风,多云,28
2019-08-07 04:20:00,27℃,90%,46,2级,东北风,多云,29
2019-08-07 20:10:00,25℃,99%,47,2级,西北风,雨,40
2019-08-07 21:15:00,26℃,98%,35,1级,西北风,雨,40
2019-08-07 22:15:00,25℃,98%,39,1级,西北风,阴,4701
2019-08-07 23:15:00,25℃,99%,35,1级,西风,多云,4701
2019-08-06 01:20:00,26℃,97%,39,1级,东风,多云,38
2019-08-06 02:20:00,26℃,98%,53,1级,北风,多云,39
2019-08-06 03:15:00,26℃,99%,53,0级,无持续风向,多云,72
2019-08-06 04:10:00,26℃,99%,62,1级,北风,多云,36
2019-08-06 20:15:00,29℃,81%,53,2级,东北风,阴,46
2019-08-06 21:15:00,28℃,86%,54,2级,东北风,阴,33
2019-08-06 22:25:00,28℃,90%,53,1级,东北风,阴,28
2019-08-05 01:15:00,25℃,95%,35,2级,东北风,多云,36
2019-08-05 02:15:00,25℃,97%,34,2级,东北风,多云,37
2019-08-05 03:15:00,25℃,97%,37,1级,东北风,多云,34
2019-08-05 04:15:00,25℃,95%,28,1级,东风,多云,26
2019-08-05 20:20:00,28℃,87%,51,1级,西北风,阴,44
2019-08-05 21:20:00,28℃,90%,58,1级,北风,阴,47
2019-08-05 22:20:00,27℃,93%,41,1级,东北风,阴,70
2019-08-05 23:20:00,27℃,97%,27,1级,北风,多云,42
2019-08-04 01:15:00,26℃,87%,54,2级,东北风,多云,32
2019-08-04 02:15:00,26℃,88%,51,2级,北风,多云,37
2019-08-04 03:10:00,25℃,92%,50,2级,北风,多云,41
2019-08-04 04:15:00,25℃,92%,49,2级,东北风,多云,38
2019-08-04 20:10:00,27℃,85%,33,2级,东风,阴,49
2019-08-04 21:15:00,26℃,88%,35,2级,东风,阴,48
2019-08-04 22:15:00,26℃,91%,37,2级,东风,阴,46
2019-08-04 23:15:00,26℃,93%,34,2级,东北风,多云,32
2019-08-03 01:15:00,24℃,98%,34,2级,北风,多云,34
2019-08-03 02:15:00,24℃,97%,34,1级,北风,多云,39
2019-08-03 03:15:00,23℃,98%,37,2级,北风,多云,23
2019-08-03 04:15:00,23℃,98%,31,2级,东北风,多云,41
2019-08-03 20:15:00,28℃,75%,43,2级,北风,晴,34
2019-08-03 21:15:00,27℃,85%,46,2级,东北风,晴,28
2019-08-03 22:15:00,28℃,82%,59,2级,东风,晴,35
2019-08-03 23:15:00,27℃,84%,63,2级,东风,多云,37
2019-08-02 01:15:00,24℃,93%,27,2级,东南风,多云,40
2019-08-02 02:15:00,24℃,95%,25,1级,东风,多云,36
2019-08-02 03:20:00,24℃,97%,21,1级,北风,多云,37
2019-08-02 04:20:00,23℃,98%,23,1级,南风,多云,44
2019-08-02 20:10:00,25℃,86%,25,2级,北风,多云,87
2019-08-02 21:10:00,25℃,87%,23,2级,南风,多云,42
2019-08-02 22:15:00,25℃,93%,32,2级,北风,多云,44
2019-08-02 23:15:00,24℃,96%,20,2级,南风,多云,42
2019-08-01 01:20:00,26℃,93%,44,0级,无持续风向,多云,34
2019-08-01 02:20:00,25℃,97%,49,0级,无持续风向,多云,38
2019-08-01 03:15:00,26℃,97%,49,1级,东北风,多云,29
2019-08-01 04:15:00,25℃,98%,52,1级,北风,多云,260
2019-08-01 20:15:00,27℃,75%,69,3级,东北风,多云,53
2019-08-01 21:15:00,27℃,79%,56,2级,东北风,多云,45
2019-08-01 22:15:00,26℃,86%,35,2级,西北风,多云,53
2019-08-01 23:15:00,24℃,90%,38,3级,西风,多云,88
2019-07-31 01:20:00,27℃,90%,36,2级,东风,多云,40
2019-07-31 02:20:00,26℃,91%,46,1级,北风,多云,77
2019-07-31 03:20:00,26℃,93%,62,0级,无持续风向,多云,37
2019-07-31 04:10:00,26℃,95%,62,1级,西北风,多云,36
2019-07-31 20:15:00,28℃,85%,57,1级,西北风,阴,32
2019-07-31 21:15:00,27℃,90%,74,1级,北风,阴,46
2019-07-31 22:20:00,27℃,91%,59,1级,东南风,阴,90
2019-07-31 23:20:00,26℃,94%,55,1级,东北风,多云,32
2019-07-30 01:15:00,28℃,81%,28,2级,南风,晴,34
2019-07-30 02:15:00,28℃,85%,30,2级,南风,晴,46
2019-07-30 03:15:00,27℃,87%,34,1级,南风,晴,28
2019-07-30 04:15:00,27℃,90%,41,1级,东南风,晴,28
2019-07-30 20:20:00,28℃,78%,52,2级,东北风,阴,18
2019-07-30 21:20:00,28℃,81%,47,2级,东北风,阴,26
2019-07-30 22:20:00,28℃,86%,52,2级,东北风,阴,27
2019-07-30 23:20:00,27℃,87%,40,2级,东风,多云,27
2019-07-29 01:15:00,30℃,75%,40,2级,南风,多云,23
2019-07-29 02:10:00,30℃,78%,50,2级,东南风,多云,15
2019-07-29 03:15:00,29℃,81%,54,1级,东南风,多云,38
2019-07-29 04:15:00,28℃,89%,52,2级,南风,多云,17
2019-07-29 20:15:00,32℃,66%,41,3级,南风,阴,23
2019-07-29 21:10:00,31℃,68%,45,3级,南风,阴,32
2019-07-29 22:15:00,30℃,72%,35,2级,南风,阴,41
2019-07-29 23:15:00,30℃,75%,32,3级,南风,晴,39
2019-07-28 01:15:00,29℃,84%,52,2级,南风,阴,16
2019-07-28 02:15:00,28℃,89%,45,1级,西南风,多云,17
2019-07-28 03:15:00,28℃,93%,41,1级,西北风,多云,17
2019-07-28 04:15:00,27℃,95%,51,1级,东南风,多云,16
2019-07-28 20:15:00,33℃,70%,67,2级,南风,多云,30
2019-07-28 21:15:00,32℃,73%,61,2级,南风,多云,31
2019-07-28 22:15:00,32℃,75%,54,2级,南风,多云,0
2019-07-28 23:15:00,31℃,75%,57,2级,南风,多云,0
2019-07-27 01:20:00,28℃,95%,45,1级,西南风,多云,5496
2019-07-27 02:15:00,28℃,96%,45,1级,北风,多云,5961
2019-07-27 03:15:00,27℃,99%,46,1级,东南风,多云,5128
2019-07-27 04:05:00,27℃,99%,48,2级,东南风,多云,6072
2019-07-27 20:15:00,33℃,73%,60,3级,南风,阴,5810
2019-07-27 21:15:00,32℃,75%,55,3级,南风,阴,0
2019-07-27 22:15:00,31℃,76%,59,2级,南风,阴,17
2019-07-27 23:15:00,31℃,78%,53,2级,南风,阴,25
2019-07-26 01:20:00,27℃,98%,46,0级,无持续风向,多云,3967
2019-07-26 02:15:00,27℃,97%,46,1级,南风,多云,3922
2019-07-26 03:15:00,27℃,97%,49,1级,南风,多云,3939
2019-07-26 04:15:00,27℃,97%,49,0级,无持续风向,多云,3969
2019-07-26 20:20:00,33℃,74%,59,1级,南风,多云,5013
2019-07-26 21:20:00,31℃,80%,57,1级,东北风,多云,5940
2019-07-26 22:20:00,30℃,87%,56,1级,东北风,多云,6030
2019-07-26 23:20:00,29℃,91%,52,1级,西南风,多云,5931
2019-07-25 01:15:00,28℃,92%,38,1级,西南风,晴,4906
2019-07-25 02:15:00,27℃,94%,37,1级,西风,晴,4880
2019-07-25 03:15:00,27℃,97%,43,1级,西北风,晴,6058
2019-07-25 04:15:00,27℃,98%,48,1级,南风,晴,4868
2019-07-25 20:20:00,27℃,89%,52,1级,东北风,多云,3771
2019-07-25 21:20:00,28℃,89%,50,1级,东风,多云,3869
2019-07-25 22:20:00,27℃,92%,40,1级,西南风,多云,3850
2019-07-25 23:20:00,27℃,94%,47,1级,东北风,多云,3968
2019-07-24 01:15:00,26℃,99%,45,1级,西南风,晴,6230
2019-07-24 02:15:00,26℃,99%,45,1级,西南风,晴,6243
2019-07-24 03:15:00,27℃,99%,51,1级,西南风,晴,4714
2019-07-24 04:00:00,26℃,99%,50,1级,西南风,晴,5983
2019-07-24 20:15:00,30℃,79%,47,2级,南风,多云,6111
2019-07-24 21:15:00,29℃,87%,45,1级,南风,多云,5463
2019-07-24 22:15:00,28℃,88%,54,1级,南风,多云,6030
2019-07-24 23:15:00,28℃,89%,53,1级,西南风,晴,6082
2019-07-23 01:20:00,29℃,90%,52,2级,南风,晴,4995
2019-07-23 02:00:00,28℃,92%,51,1级,南风,晴,5132
2019-07-23 03:20:00,27℃,97%,49,2级,南风,晴,5102
2019-07-23 04:20:00,27℃,98%,46,1级,西南风,晴,5142
2019-07-23 20:15:00,27℃,91%,41,1级,西风,多云,5565
2019-07-23 21:15:00,27℃,95%,43,2级,南风,多云,4814
2019-07-23 22:10:00,27℃,96%,51,0级,无持续风向,多云,6165
2019-07-23 23:15:00,27℃,96%,58,1级,东南风,晴,4869
2019-07-22 01:15:00,26℃,95%,62,1级,东北风,晴,5938
2019-07-22 02:10:00,26℃,91%,68,1级,东北风,晴,6253
2019-07-22 03:05:00,26℃,95%,66,1级,东风,晴,6264
2019-07-22 04:15:00,25℃,99%,72,1级,北风,晴,5107
2019-07-22 20:15:00,31℃,82%,61,2级,南风,多云,4820
2019-07-22 21:15:00,30℃,86%,60,1级,南风,多云,6158
2019-07-22 22:20:00,30℃,86%,60,2级,东南风,多云,4779
2019-07-22 23:20:00,29℃,90%,40,1级,东风,晴,4845
2019-07-21 01:15:00,25℃,99%,50,1级,东北风,多云,5148
2019-07-21 02:15:00,25℃,99%,56,1级,南风,多云,4842
2019-07-21 03:15:00,25℃,99%,58,1级,北风,多云,6283
2019-07-21 04:15:00,24℃,99%,62,0级,无持续风向,多云,6308
2019-07-21 20:10:00,30℃,72%,44,1级,东风,晴,5751
2019-07-21 21:10:00,29℃,85%,53,1级,西南风,晴,6158
2019-07-21 22:10:00,28℃,87%,60,1级,东南风,晴,5168
2019-07-21 23:10:00,27℃,93%,61,1级,北风,晴,5739
2019-07-20 01:15:00,25℃,99%,29,2级,北风,晴,4780
2019-07-20 02:15:00,24℃,99%,24,1级,东北风,多云,6271
2019-07-20 03:15:00,24℃,99%,20,1级,北风,多云,5320
2019-07-20 04:15:00,23℃,99%,18,0级,无持续风向,多云,6298
2019-07-20 20:15:00,28℃,86%,45,1级,东南风,阴,5020
2019-07-20 21:10:00,27℃,93%,47,1级,南风,阴,6135
2019-07-20 22:15:00,26℃,97%,42,1级,南风,阴,6178
